member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,baseline_depletion_cfs,baseline_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
gen=42_member=7123_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.959639070757824,5.640360929242176,2.959639070757825,5.640360929242174,-8.881784197001252e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
gen=30_member=5110_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.3952712,36.39534938259375,115.00787858259372,3.93251,3.932509378217299,4.667490621782701,3.932509378217297,4.667490621782703,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=40_member=6879_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.475950463907372,5.124049536092628,3.475950463907369,5.124049536092631,3.1086244689504383e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=31_member=5217_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,3.940880276295996,4.659119723704004,3.940880276296,4.659119723704,-3.9968028886505635e-15,3.552713678800501e-15,3.552713678800501e-15,0.0
gen=42_member=7215_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.175829157195778,5.424170842804221,3.175829157195778,5.424170842804221,0.0,0.0,0.0,0.0
gen=37_member=6211_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,20.6564564,20.656455308041814,99.2689845080418,1.01369,1.0136914070123029,7.586308592987697,1.0136914070123024,7.586308592987697,4.440892098500626e-16,0.0,0.0,0.0
gen=40_member=6803_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280124,2.72359,2.723594315576165,5.876405684423834,2.723594315576165,5.876405684423834,0.0,0.0,0.0,0.0
gen=30_member=5155_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.8480316110130164,5.751968388986983,2.848031611013018,5.751968388986981,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15,0.0
gen=32_member=5405_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,27.8664872,27.86653650330677,106.47906570330676,1.47179,1.471792659984794,7.128207340015206,1.4717926599847913,7.128207340015209,2.6645352591003757e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=37_member=6224_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969293,3.32624,3.3262371671328665,5.273762832867133,3.326237167132866,5.273762832867133,4.440892098500626e-16,0.0,0.0,0.0
gen=36_member=6188_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,26.5450604,26.54503702240775,105.15756622240777,1.34227,1.3422700681754989,7.257729931824501,1.342270068175498,7.257729931824501,8.881784197001252e-16,0.0,0.0,0.0
gen=44_member=7508_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.030844,35.030748929325185,113.64327812932515,3.22133,3.221325101836407,5.378674898163593,3.2213251018364017,5.378674898163598,5.329070518200751e-15,-5.329070518200751e-15,5.329070518200751e-15,5.329070518200751e-15
gen=48_member=8233_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.6763692,34.67641402474263,113.28894322474264,3.06245,3.06244639986424,5.53755360013576,3.0624463998642413,5.537553600135759,-1.3322676295501878e-15,8.881784197001252e-16,8.881784197001252e-16,0.0
gen=27_member=4602_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.1273719794302006,6.472628020569799,2.1273719794302,6.4726280205698,4.440892098500626e-16,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=34_member=5714_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.374524013786796,5.225475986213204,3.3745240137867936,5.225475986213207,2.220446049250313e-15,-3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
gen=33_member=5592_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.4600901846108973,6.139909815389102,2.4600901846108965,6.139909815389103,8.881784197001252e-16,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=46_member=7897_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979496,3.05438,3.0543830851977702,5.545616914802229,3.054383085197773,5.545616914802227,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0
gen=44_member=7516_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,3.753768229615386,4.846231770384614,3.753768229615384,4.846231770384616,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=47_member=8023_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.075776,36.0756878960716,114.68821709607164,3.73629,3.736287275768744,4.863712724231256,3.736287275768742,4.863712724231258,2.220446049250313e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=43_member=7367_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8665668,35.86655852747779,114.4790877274778,3.64645,3.646452731121315,4.953547268878685,3.646452731121315,4.953547268878685,0.0,0.0,0.0,0.0
gen=41_member=6969_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.817733638390992,5.782266361609008,2.817733638390992,5.782266361609008,0.0,0.0,0.0,0.0
gen=34_member=5825_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,21.68730744,21.6872977704652,100.2998269704652,1.03166,1.031660987734052,7.568339012265948,1.031660987734052,7.568339012265948,0.0,0.0,0.0,0.0
gen=40_member=6799_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.1898771736597777,5.410122826340222,3.189877173659776,5.410122826340224,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=36_member=6120_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,3.6891823362555,4.910817663744499,3.6891823362554974,4.910817663744501,2.6645352591003757e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=43_member=7295_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.4626160518191686,5.137383948180831,3.462616051819169,5.137383948180831,-4.440892098500626e-16,0.0,0.0,0.0
gen=37_member=6202_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,29.7656344,29.765572548609317,108.37810174860932,1.7877,1.7876984758523495,6.81230152414765,1.7876984758523486,6.812301524147651,8.881784197001252e-16,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=41_member=6991_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,3.918116555580914,4.6818834444190855,3.918116555580912,4.681883444419088,2.220446049250313e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=34_member=5786_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.555596406978724,5.044403593021276,3.5555964069787223,5.044403593021277,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=46_member=7820_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196416,3.63264,3.6326419104411816,4.967358089558818,3.63264191044118,4.96735808955882,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=49_member=8399_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,3.626218563359733,4.973781436640268,3.626218563359731,4.973781436640269,1.7763568394002505e-15,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=34_member=5808_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.4961996,36.496093279758526,115.10862247975852,3.95771,3.9577052126781385,4.642294787321861,3.957705212678139,4.642294787321861,-4.440892098500626e-16,0.0,0.0,0.0
gen=43_member=7329_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717248,3.19666,3.1966649465375045,5.403335053462495,3.196664946537503,5.403335053462497,1.3322676295501878e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=42_member=7088_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072273,3.60323,3.603231967757986,4.996768032242015,3.603231967757983,4.9967680322420165,2.6645352591003757e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=45_member=7708_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,2.7428987341927886,5.857101265807211,2.742898734192789,5.857101265807211,-4.440892098500626e-16,0.0,0.0,0.0
gen=32_member=5495_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,25.9223344,25.92224315458362,104.5347723545836,1.29931,1.2993111659258405,7.300688834074159,1.2993111659258398,7.30068883407416,6.661338147750939e-16,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=41_member=6992_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,3.61252989091807,4.987470109081929,3.612529890918069,4.987470109081931,8.881784197001252e-16,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=44_member=7474_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089043,3.50006,3.500060004864633,5.099939995135366,3.500060004864631,5.099939995135369,2.220446049250313e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=38_member=6529_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381855,3.04111,3.04111175545416,5.55888824454584,3.041111755454159,5.558888244545841,8.881784197001252e-16,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=38_member=6418_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.4430976,34.44301031817496,113.05553951817495,2.97833,2.9783290860012555,5.621670913998744,2.978329086001256,5.621670913998743,-4.440892098500626e-16,8.881784197001252e-16,8.881784197001252e-16,0.0
gen=42_member=7193_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.445622,33.44556490244684,112.05809410244684,2.62386,2.623857141848997,5.976142858151002,2.6238571418490007,5.976142858150999,-3.552713678800501e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0
gen=40_member=6846_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167888,2.5122,2.512195442495398,6.087804557504602,2.5121954424954005,6.087804557504599,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0
gen=42_member=7137_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.7997984,31.799870105395676,110.41239930539568,2.16651,2.166508641055658,6.433491358944341,2.166508641055657,6.433491358944343,1.3322676295501878e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=41_member=6951_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898204,2.16614,2.166140702159036,6.433859297840964,2.1661407021590344,6.433859297840965,1.7763568394002505e-15,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=44_member=7514_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.4076724,34.40775328560086,113.02028248560086,2.96984,2.9698350907736994,5.6301649092263,2.969835090773703,5.630164909226297,-3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.0
gen=26_member=4423_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.444232450327066,6.155767549672934,2.4442324503270694,6.15576754967293,-3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15,0.0
gen=30_member=5151_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.297462,36.2973927021264,114.9099219021264,3.85519,3.8551868740415647,4.744813125958435,3.855186874041565,4.7448131259584345,-4.440892098500626e-16,8.881784197001252e-16,8.881784197001252e-16,0.0
gen=36_member=6144_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.510606,34.510550189225945,113.12307938922596,3.00686,3.006859173870737,5.593140826129263,3.0068591738707413,5.593140826129258,-4.440892098500626e-15,4.440892098500626e-15,4.440892098500626e-15,0.0
gen=41_member=6946_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.544299341854394,5.055700658145605,3.5442993418543915,5.055700658145608,2.6645352591003757e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=43_member=7239_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075704,3.56889,3.568889637147476,5.031110362852524,3.568889637147474,5.031110362852526,2.220446049250313e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=20_member=3413_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.476442307505915,6.123557692494085,2.476442307505919,6.123557692494081,-3.9968028886505635e-15,4.440892098500626e-15,4.440892098500626e-15,0.0
gen=35_member=5913_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.016331413495974,7.583668586504025,1.0163314134959738,7.583668586504026,2.220446049250313e-16,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=47_member=7945_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245688,3.03486,3.0348582169560125,5.565141783043988,3.034858216956013,5.565141783043986,-4.440892098500626e-16,2.6645352591003757e-15,2.6645352591003757e-15,0.0
gen=31_member=5214_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150496,3.42253,3.4225286585141816,5.177471341485818,3.42252865851418,5.17747134148582,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=35_member=5893_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.8132883924956407,7.786711607504359,0.8132883924956406,7.786711607504359,1.1102230246251565e-16,0.0,0.0,0.0
gen=42_member=7082_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,2.6984095035547173,5.901590496445282,2.698409503554718,5.901590496445281,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,0.0
gen=44_member=7534_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,2.933850412341566,5.666149587658434,2.9338504123415627,5.6661495876584365,3.1086244689504383e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=45_member=7645_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.5166913473335457,5.083308652666454,3.516691347333545,5.083308652666455,8.881784197001252e-16,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16
gen=39_member=6590_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.091206726931731,4.508793273068268,4.091206726931732,4.508793273068267,-8.881784197001252e-16,8.881784197001252e-16,8.881784197001252e-16,0.0
gen=38_member=6398_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001884,3.25449,3.254489893288981,5.345510106711019,3.254489893288976,5.345510106711024,4.884981308350689e-15,-5.329070518200751e-15,5.329070518200751e-15,5.329070518200751e-15
gen=45_member=7594_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.3103844,36.31039554746737,114.9229247474674,3.8606,3.8605987089492615,4.739401291050738,3.860598708949262,4.739401291050738,-4.440892098500626e-16,0.0,0.0,0.0
gen=48_member=8227_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,2.755299500403393,5.844700499596607,2.7552995004033938,5.844700499596605,-8.881784197001252e-16,1.7763568394002505e-15,1.7763568394002505e-15,0.0
gen=30_member=5150_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,3.955174426624362,4.644825573375638,3.9551744266243625,4.644825573375638,-4.440892098500626e-16,0.0,0.0,0.0
gen=49_member=8327_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,30.106964,30.10695679161178,108.7194859916118,1.80674,1.8067379306649076,6.793262069335093,1.8067379306649052,6.793262069335095,2.4424906541753444e-15,-2.6645352591003757e-15,2.6645352591003757e-15,2.6645352591003757e-15
gen=43_member=7261_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.4863208,34.48623759426499,113.098766794265,2.98936,2.989359921162634,5.610640078837365,2.989359921162631,5.610640078837369,3.1086244689504383e-15,-3.552713678800501e-15,3.552713678800501e-15,3.552713678800501e-15
gen=36_member=6133_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,3.653790433692728,4.946209566307271,3.6537904336927274,4.946209566307273,4.440892098500626e-16,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=41_member=6892_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,29.7658572,29.76585730134148,108.37838650134148,1.79322,1.7932215884321625,6.806778411567837,1.7932215884321627,6.806778411567837,-2.220446049250313e-16,0.0,0.0,0.0
gen=47_member=8012_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,3.701110964068319,4.898889035931681,3.701110964068317,4.898889035931683,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=47_member=7966_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,2.70123404657382,5.89876595342618,2.7012340465738194,5.89876595342618,4.440892098500626e-16,0.0,0.0,0.0
gen=49_member=8363_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.4397528364932963,5.160247163506703,3.4397528364932968,5.160247163506703,-4.440892098500626e-16,0.0,0.0,0.0
gen=44_member=7456_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.4550552,35.454985598383615,114.0675147983836,3.43116,3.431156849191003,5.168843150808996,3.431156849191001,5.168843150808998,1.7763568394002505e-15,-1.7763568394002505e-15,1.7763568394002505e-15,1.7763568394002505e-15
gen=40_member=6804_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.016870007405458,5.583129992594541,3.016870007405461,5.583129992594539,-3.1086244689504383e-15,2.6645352591003757e-15,2.6645352591003757e-15,0.0
gen=38_member=6471_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.244263136286105,5.355736863713895,3.2442631362861047,5.355736863713895,4.440892098500626e-16,0.0,0.0,0.0
gen=22_member=3634_pso,50,Tlow_Slow,"T -10%, S -10%",0.9,0.9,1530.0,0.108,1700.0,0.12,33.4875084,33.48751472965719,112.1000439296572,2.63496,2.6349586355249133,5.965041364475086,2.6349586355249133,5.965041364475086,0.0,0.0,0.0,0.0
