member,scenario,scenario_label,T_factor,S_factor,T_only_scenario,S_only_scenario,pumping_objective_reeval_cfs,combined_streamflow_change_cfs,T_only_streamflow_change_cfs,S_only_streamflow_change_cfs,additive_expected_streamflow_change_cfs,streamflow_interaction_effect_cfs,combined_depletion_change_cfs,T_only_depletion_change_cfs,S_only_depletion_change_cfs,additive_expected_depletion_change_cfs,depletion_interaction_effect_cfs
gen=39_member=6576_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,24.57679423226629,-8.881784197001252e-16,-0.1023613705776096,0.0978236555416165,-0.004537715035993109,0.004537715035992221,8.881784197001252e-16,0.1023613705776087,-0.0978236555416165,0.004537715035992207,-0.004537715035991319
gen=46_member=7833_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,30.273822445456965,0.0,-0.1314802893111357,0.1253759913865559,-0.00610429792457981,0.00610429792457981,2.220446049250313e-16,0.1314802893111353,-0.1253759913865555,0.00610429792457981,-0.006104297924579588
gen=36_member=6039_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,34.236759922666806,1.7763568394002505e-15,-0.1754275973993966,0.1685436501645778,-0.006883947234818777,0.006883947234820553,-2.6645352591003757e-15,0.1754275973993961,-0.1685436501645782,0.006883947234817889,-0.006883947234820553
gen=45_member=7630_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,20.273425248681576,-8.881784197001252e-16,-0.08864425941732,0.0838855268001399,-0.0047587326171801,0.004758732617179212,1.1102230246251565e-16,0.08864425941732,-0.0838855268001399,0.0047587326171801,-0.004758732617179989
gen=41_member=7002_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.456010064777686,1.7763568394002505e-15,-0.1422299301784475,0.1357061238041303,-0.006523806374317209,0.006523806374318986,-1.7763568394002505e-15,0.1422299301784471,-0.1357061238041308,0.006523806374316293,-0.00652380637431807
gen=44_member=7416_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,22.53949283051267,-8.881784197001252e-16,-0.0955154357558161,0.0906406695174935,-0.0048747662383226,0.004874766238321712,4.440892098500626e-16,0.0955154357558156,-0.0906406695174938,0.0048747662383217955,-0.004874766238321351
gen=48_member=8130_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,30.29664546331896,0.0,-0.132226530137645,0.1261149332042777,-0.006111596933367297,0.006111596933367297,-4.440892098500626e-16,0.1322265301376446,-0.1261149332042783,0.006111596933366298,-0.006111596933366742
gen=42_member=7150_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,23.018345966531463,-8.881784197001252e-16,-0.0942019059380596,0.0893900791287904,-0.0048118268092691985,0.00481182680926831,2.220446049250313e-16,0.0942019059380592,-0.0893900791287909,0.004811826809268296,-0.004811826809268074
gen=46_member=7861_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.57795625745423,8.881784197001252e-16,-0.2118704132487989,0.2060791303728901,-0.005791282875908799,0.005791282875909687,-8.881784197001252e-16,0.2118704132487989,-0.2060791303728906,0.005791282875908299,-0.005791282875909187
gen=47_member=8013_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,24.18988587830649,-8.881784197001252e-16,-0.1005351716039912,0.0957456007160422,-0.004789570887948999,0.004789570887948111,6.661338147750939e-16,0.1005351716039917,-0.0957456007160419,0.00478957088794979,-0.004789570887949124
gen=34_member=5833_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,37.05546674905064,8.881784197001252e-16,-0.2192123002614234,0.2135577799705483,-0.005654520290875098,0.005654520290875986,-8.881784197001252e-16,0.2192123002614234,-0.2135577799705483,0.005654520290875098,-0.005654520290875986
gen=29_member=4835_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.16289112554577,-2.6645352591003757e-15,-0.1401507909734212,0.1337155914395351,-0.0064351995338861046,0.00643519953388344,1.7763568394002505e-15,0.1401507909734203,-0.1337155914395356,0.006435199533884689,-0.006435199533882913
gen=43_member=7309_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,28.362383210764136,0.0,-0.1172565178270126,0.1112401556978284,-0.006016362129184202,0.006016362129184202,-4.440892098500626e-16,0.1172565178270117,-0.1112401556978288,0.006016362129182898,-0.006016362129183342
gen=42_member=7162_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,34.265693983561704,-1.7763568394002505e-15,-0.1761010777175613,0.1690866096947418,-0.00701446802281952,0.007014468022817744,1.3322676295501878e-15,0.1761010777175609,-0.1690866096947414,0.007014468022819492,-0.00701446802281816
gen=43_member=7394_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,29.69937939750987,0.0,-0.1270646259985444,0.1209434098154957,-0.0061212161830487,0.0061212161830487,-2.220446049250313e-16,0.1270646259985444,-0.1209434098154953,0.006121216183049102,-0.0061212161830493245
gen=47_member=7994_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,27.707961235794844,-1.7763568394002505e-15,-0.1120719380513088,0.1075562514088348,-0.0045156866424739955,0.004515686642472219,8.881784197001252e-16,0.1120719380513084,-0.1075562514088352,0.0045156866424732045,-0.004515686642472316
gen=48_member=8212_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,25.50891213870453,-8.881784197001252e-16,-0.1057327666632232,0.1011035498639643,-0.004629216799258901,0.0046292167992580124,1.1102230246251565e-15,0.1057327666632237,-0.1011035498639645,0.004629216799259206,-0.004629216799258096
gen=34_member=5718_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,19.217975104740983,0.0,-0.0796564908749619,0.0752924923117666,-0.004363998563195304,0.004363998563195304,2.220446049250313e-16,0.0796564908749636,-0.0752924923117661,0.0043639985631974965,-0.004363998563197274
gen=40_member=6749_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,32.03382245921868,2.6645352591003757e-15,-0.1480769476392165,0.1411406259563818,-0.006936321682834701,0.006936321682837365,-2.220446049250313e-15,0.1480769476392169,-0.1411406259563814,0.006936321682835478,-0.006936321682837698
gen=45_member=7712_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.96441941761888,3.552713678800501e-15,-0.1471353494112266,0.1403105667383242,-0.006824782672902402,0.006824782672905955,-3.1086244689504383e-15,0.1471353494112279,-0.1403105667383237,0.006824782672904206,-0.006824782672907315
gen=49_member=8286_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.88574680923485,-8.881784197001252e-16,-0.1465057136481986,0.139715546778814,-0.0067901668693845785,0.00679016686938369,1.7763568394002505e-15,0.1465057136481986,-0.1397155467788136,0.006790166869384995,-0.0067901668693832185
gen=47_member=7987_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,32.3379503115816,0.0,-0.1508521914463809,0.1439123406526175,-0.0069398507937634135,0.0069398507937634135,-4.440892098500626e-16,0.1508521914463814,-0.1439123406526179,0.006939850793763497,-0.006939850793763941
gen=42_member=7104_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,37.1305477391165,0.0,-0.2211107856615983,0.2154297739655852,-0.005681011696013122,0.005681011696013122,0.0,0.2211107856615983,-0.2154297739655852,0.005681011696013122,-0.005681011696013122
gen=44_member=7536_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,23.46684587614881,0.0,-0.0968543131912635,0.0921832717658723,-0.004671041425391209,0.004671041425391209,4.440892098500626e-16,0.096854313191264,-0.0921832717658723,0.004671041425391709,-0.004671041425391265
gen=38_member=6480_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.40713306593588,-2.6645352591003757e-15,-0.1434909713269379,0.1366918149256966,-0.006799156401241291,0.006799156401238626,2.6645352591003757e-15,0.1434909713269379,-0.136691814925697,0.0067991564012408745,-0.00679915640123821
gen=43_member=7269_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.83339971387087,8.881784197001252e-16,-0.2156025607710416,0.2097609366509072,-0.005841624120134392,0.00584162412013528,-8.881784197001252e-16,0.2156025607710416,-0.2097609366509067,0.005841624120134892,-0.00584162412013578
gen=35_member=5948_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,37.07384621264411,2.6645352591003757e-15,-0.2207668588619791,0.2151039398776086,-0.0056629189843705185,0.005662918984373183,-2.6645352591003757e-15,0.2207668588619791,-0.2151039398776086,0.0056629189843705185,-0.005662918984373183
gen=29_member=4871_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,17.843497187733753,-8.881784197001252e-16,-0.0777262878088729,0.0736031251031086,-0.004123162705764308,0.00412316270576342,5.551115123125783e-16,0.0777262878088729,-0.073603125103109,0.004123162705763905,-0.00412316270576335
gen=36_member=6031_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.338390787551678,0.0,-0.1419850473057291,0.1353740910893996,-0.006610956216329511,0.006610956216329511,0.0,0.1419850473057287,-0.1353740910894005,0.0066109562163282065,-0.0066109562163282065
gen=39_member=6689_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,29.416418185838467,-8.881784197001252e-16,-0.1239761965501795,0.1179727909685253,-0.0060034055816542,0.006003405581653312,8.881784197001252e-16,0.1239761965501793,-0.117972790968525,0.0060034055816542975,-0.006003405581653409
gen=46_member=7811_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,30.84800808580873,8.881784197001252e-16,-0.1372363640908407,0.1309156685779049,-0.006320695512935792,0.00632069551293668,-6.661338147750939e-16,0.1372363640908409,-0.1309156685779042,0.00632069551293668,-0.0063206955129373465
gen=36_member=6150_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,29.51027094900253,8.881784197001252e-16,-0.1257727456679704,0.119772450975728,-0.006000294692242392,0.00600029469224328,-1.1102230246251565e-15,0.12577274566797,-0.1197724509757285,0.0060002946922415035,-0.006000294692242614
gen=28_member=4698_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,19.62453473077234,0.0,-0.0860481882666448,0.081503622884953,-0.004544565381691804,0.004544565381691804,3.3306690738754696e-16,0.086048188266645,-0.0815036228849525,0.0045445653816924975,-0.004544565381692164
gen=45_member=7580_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,29.41977376399195,0.0,-0.1244250662954487,0.1183945562815544,-0.006030510013894291,0.006030510013894291,-2.220446049250313e-16,0.1244250662954491,-0.1183945562815542,0.006030510013894902,-0.006030510013895124
gen=37_member=6318_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.35850397821222,8.881784197001252e-16,-0.2068407958486799,0.2006553871123362,-0.006185408736343712,0.0061854087363446,4.440892098500626e-16,0.2068407958486813,-0.2006553871123362,0.006185408736345127,-0.006185408736344683
gen=39_member=6634_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,37.24656995207669,8.881784197001252e-16,-0.2218909713284249,0.2162234317522688,-0.005667539576156094,0.0056675395761569825,-1.7763568394002505e-15,0.221890971328424,-0.2162234317522688,0.005667539576155206,-0.0056675395761569825
gen=46_member=7788_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,32.533172613400616,0.0,-0.1535548982487213,0.1467646809914065,-0.006790217257314796,0.006790217257314796,0.0,0.15355489824872,-0.1467646809914065,0.006790217257313519,-0.006790217257313519
gen=46_member=7881_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,27.192862415219388,-8.881784197001252e-16,-0.1124470555465837,0.107897641951312,-0.004549413595271695,0.004549413595270807,6.661338147750939e-16,0.1124470555465839,-0.1078976419513122,0.004549413595271695,-0.004549413595271029
gen=27_member=4566_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,34.20265674649548,-2.6645352591003757e-15,-0.1768619872532779,0.1696523666056029,-0.007209620647674997,0.007209620647672332,2.6645352591003757e-15,0.1768619872532779,-0.1696523666056024,0.0072096206476754965,-0.007209620647672832
gen=39_member=6698_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,33.52015097310551,0.0,-0.1656482229693701,0.1588814857808138,-0.006766737188556304,0.006766737188556304,8.881784197001252e-16,0.1656482229693696,-0.1588814857808129,0.006766737188556693,-0.006766737188555805
gen=41_member=6986_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,35.767651554973604,8.881784197001252e-16,-0.2011896088508624,0.1949882048740274,-0.006201403976834996,0.006201403976835884,-8.881784197001252e-16,0.2011896088508624,-0.1949882048740274,0.006201403976834996,-0.006201403976835884
gen=41_member=6973_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,35.15947657236159,0.0,-0.1923729351328233,0.185991633061417,-0.006381302071406303,0.006381302071406303,4.440892098500626e-16,0.1923729351328229,-0.185991633061417,0.006381302071405887,-0.0063813020714054425
gen=27_member=4568_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,32.558684654753776,2.6645352591003757e-15,-0.1531697938354828,0.1463380739773851,-0.00683171985809769,0.006831719858100355,-2.6645352591003757e-15,0.1531697938354828,-0.1463380739773851,0.00683171985809769,-0.006831719858100355
gen=37_member=6357_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,32.62572860768373,-1.7763568394002505e-15,-0.1551548397218889,0.148322812095679,-0.006832027626209908,0.006832027626208131,2.220446049250313e-15,0.1551548397218893,-0.148322812095679,0.006832027626210296,-0.006832027626208076
gen=47_member=8006_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.761407828424296,0.0,-0.2123044785106378,0.2061239544135613,-0.006180524097076506,0.006180524097076506,-8.881784197001252e-16,0.2123044785106369,-0.2061239544135613,0.006180524097075618,-0.006180524097076506
gen=41_member=6898_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.489447863162184,-1.7763568394002505e-15,-0.1444402959658735,0.1375929962460738,-0.006847299719799693,0.006847299719797917,1.3322676295501878e-15,0.144440295965873,-0.1375929962460733,0.006847299719799693,-0.006847299719798361
gen=39_member=6668_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,33.933030846740984,2.6645352591003757e-15,-0.1708366519051729,0.1640618507783928,-0.006774801126780083,0.006774801126782748,-2.6645352591003757e-15,0.1708366519051729,-0.1640618507783928,0.006774801126780083,-0.006774801126782748
gen=48_member=8200_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,34.89080581472363,-8.881784197001252e-16,-0.187859003497989,0.1812579982564717,-0.006601005241517299,0.006601005241516411,8.881784197001252e-16,0.1878590034979899,-0.1812579982564708,0.006601005241519103,-0.006601005241518215
gen=32_member=5452_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,34.84753054005696,8.881784197001252e-16,-0.1861404444734287,0.1793592339667267,-0.006781210506701996,0.006781210506702884,-4.440892098500626e-16,0.1861404444734287,-0.1793592339667267,0.006781210506701996,-0.00678121050670244
gen=44_member=7522_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,33.16311565476033,0.0,-0.1606291042043492,0.1538186904893654,-0.0068104137149838095,0.0068104137149838095,0.0,0.1606291042043492,-0.153818690489365,0.006810413714984198,-0.006810413714984198
gen=45_member=7699_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,25.671464649350018,0.0,-0.1042282542458865,0.0997040612770243,-0.004524192968862195,0.004524192968862195,2.220446049250313e-16,0.1042282542458872,-0.0997040612770239,0.004524192968863305,-0.004524192968863083
gen=38_member=6478_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,35.27857906393331,8.881784197001252e-16,-0.1947603007514375,0.1884421954902322,-0.006318105261205298,0.006318105261206186,-8.881784197001252e-16,0.1947603007514375,-0.1884421954902322,0.006318105261205298,-0.006318105261206186
gen=48_member=8105_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.55273076856624,1.7763568394002505e-15,-0.2099873971654755,0.2037914821603053,-0.006195915005170194,0.00619591500517197,-1.7763568394002505e-15,0.209987397165476,-0.2037914821603044,0.006195915005171582,-0.006195915005173358
gen=47_member=7995_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.49744644974915,0.0,-0.2118884503659188,0.2058610592353744,-0.006027391130544402,0.006027391130544402,-8.881784197001252e-16,0.2118884503659184,-0.2058610592353753,0.006027391130543125,-0.006027391130544013
gen=38_member=6507_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.243072285057984,0.0,-0.2054209225808758,0.199190384174118,-0.006230538406757802,0.006230538406757802,0.0,0.2054209225808754,-0.1991903841741176,0.006230538406757802,-0.006230538406757802
gen=47_member=8017_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,26.33332130996634,-8.881784197001252e-16,-0.1077520868834254,0.1030886290443842,-0.0046634578390411935,0.004663457839040305,6.661338147750939e-16,0.1077520868834254,-0.1030886290443839,0.004663457839041499,-0.004663457839040833
gen=28_member=4806_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,36.335363024535646,8.881784197001252e-16,-0.2064174068224264,0.2002214377563884,-0.006195969066038004,0.006195969066038892,-8.881784197001252e-16,0.2064174068224264,-0.200221437756388,0.006195969066038393,-0.006195969066039281
gen=33_member=5559_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,32.1440689013816,2.6645352591003757e-15,-0.1511318939182384,0.1444194181454285,-0.006712475772809895,0.0067124757728125595,-2.220446049250313e-15,0.1511318939182393,-0.1444194181454277,0.006712475772811616,-0.006712475772813836
gen=28_member=4728_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,25.063855919912235,-8.881784197001252e-16,-0.1035095478916963,0.0987562076797337,-0.004753340211962595,0.004753340211961707,6.661338147750939e-16,0.1035095478916963,-0.0987562076797332,0.004753340211963095,-0.0047533402119624285
gen=30_member=4999_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,33.98794532305361,0.0,-0.173710723804878,0.1665971840899613,-0.007113539714916711,0.007113539714916711,0.0,0.1737107238048785,-0.1665971840899613,0.007113539714917211,-0.007113539714917211
gen=47_member=7949_pso,Thigh_Shigh,"T +10%, S +10%",1.1,1.1,T_plus_10pct,storage_plus_10pct,31.06896850977157,0.0,-0.1389035177233459,0.1324844178053768,-0.006419099917969101,0.006419099917969101,4.440892098500626e-16,0.1389035177233459,-0.132484417805377,0.006419099917968879,-0.006419099917968435
