member,S_factor__Thigh_Shigh,S_factor__Thigh_Slow,S_factor__Tlow_Shigh,S_factor__Tlow_Slow,S_factor__baseline_T1_S1,T_factor__Thigh_Shigh,T_factor__Thigh_Slow,T_factor__Tlow_Shigh,T_factor__Tlow_Slow,T_factor__baseline_T1_S1,absolute_streamflow_error_cfs__Thigh_Shigh,absolute_streamflow_error_cfs__Thigh_Slow,absolute_streamflow_error_cfs__Tlow_Shigh,absolute_streamflow_error_cfs__Tlow_Slow,absolute_streamflow_error_cfs__baseline_T1_S1,depletion_cfs__Thigh_Shigh,depletion_cfs__Thigh_Slow,depletion_cfs__Tlow_Shigh,depletion_cfs__Tlow_Slow,depletion_cfs__baseline_T1_S1,depletion_change_from_baseline_cfs__Thigh_Shigh,depletion_change_from_baseline_cfs__Thigh_Slow,depletion_change_from_baseline_cfs__Tlow_Shigh,depletion_change_from_baseline_cfs__Tlow_Slow,depletion_change_from_baseline_cfs__baseline_T1_S1,pumping_objective_reeval_cfs__Thigh_Shigh,pumping_objective_reeval_cfs__Thigh_Slow,pumping_objective_reeval_cfs__Tlow_Shigh,pumping_objective_reeval_cfs__Tlow_Slow,pumping_objective_reeval_cfs__baseline_T1_S1,streamflow_cfs__Thigh_Shigh,streamflow_cfs__Thigh_Slow,streamflow_cfs__Tlow_Shigh,streamflow_cfs__Tlow_Slow,streamflow_cfs__baseline_T1_S1,streamflow_change_from_baseline_cfs__Thigh_Shigh,streamflow_change_from_baseline_cfs__Thigh_Slow,streamflow_change_from_baseline_cfs__Tlow_Shigh,streamflow_change_from_baseline_cfs__Tlow_Slow,streamflow_change_from_baseline_cfs__baseline_T1_S1,streamflow_shortfall_below_baseline_cfs__Thigh_Shigh,streamflow_shortfall_below_baseline_cfs__Thigh_Slow,streamflow_shortfall_below_baseline_cfs__Tlow_Shigh,streamflow_shortfall_below_baseline_cfs__Tlow_Slow,streamflow_shortfall_below_baseline_cfs__baseline_T1_S1,pumping_objective_reeval_cfs
gen=31_member=5196_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.47232949483646447,0.44716971701065766,8.881784197001252e-16,0.0,4.3790099839992,4.851339478835665,3.931840266988543,4.379009983999199,4.3790099839992,0.0,0.47232949483646447,-0.4471697170106572,-8.881784197001252e-16,0.0,37.154036317385696,37.154036317385696,37.154036317385696,37.154036317385696,37.154036317385696,4.220990016000799,3.748660521164335,4.668159733011457,4.2209900160008,4.220990016000799,0.0,-0.47232949483646447,0.44716971701065766,8.881784197001252e-16,0.0,0.0,0.47232949483646447,0.0,0.0,0.0,37.154036317385696
gen=31_member=5213_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,4.440892098500626e-15,0.3787686662508607,0.34910201518938067,4.440892098500626e-15,0.0,2.94697665818361,3.325745324434476,2.597874642994234,2.94697665818361,2.9469766581836145,-4.440892098500626e-15,0.3787686662508616,-0.34910201518938067,-4.440892098500626e-15,0.0,34.37459988167344,34.37459988167344,34.37459988167344,34.37459988167344,34.37459988167344,5.6530233418163895,5.274254675565524,6.002125357005766,5.6530233418163895,5.653023341816385,4.440892098500626e-15,-0.3787686662508607,0.34910201518938067,4.440892098500626e-15,0.0,0.0,0.3787686662508607,0.0,0.0,0.0,34.37459988167344
gen=31_member=5214_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.4222117500531759,0.39450443469604046,1.7763568394002505e-15,0.0,3.422528658514179,3.8447404085673553,3.0280242238181394,3.4225286585141816,3.42252865851418,-8.881784197001252e-16,0.42221175005317546,-0.39450443469604046,1.7763568394002505e-15,0.0,35.44276706150495,35.44276706150495,35.44276706150495,35.44276706150495,35.44276706150495,5.177471341485821,4.755259591432644,5.57197577618186,5.177471341485818,5.17747134148582,8.881784197001252e-16,-0.4222117500531759,0.39450443469604046,-1.7763568394002505e-15,0.0,0.0,0.4222117500531759,0.0,1.7763568394002505e-15,0.0,35.44276706150495
gen=31_member=5217_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.448781744197122,0.4222911454461933,3.552713678800501e-15,0.0,3.9408802762959994,4.389662020493121,3.5185891308498065,3.940880276295996,3.940880276296,-4.440892098500626e-16,0.4487817441971216,-0.4222911454461933,-3.9968028886505635e-15,0.0,36.4522647735805,36.4522647735805,36.4522647735805,36.4522647735805,36.4522647735805,4.659119723704001,4.210337979506878,5.081410869150194,4.659119723704004,4.659119723704,8.881784197001252e-16,-0.448781744197122,0.4222911454461933,3.552713678800501e-15,0.0,0.0,0.448781744197122,0.0,0.0,0.0,36.4522647735805
gen=31_member=5227_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,2.6645352591003757e-15,0.3490602973022465,0.3194732040837325,3.552713678800501e-15,0.0,2.5705116414506683,2.919571938752913,2.2510384373669337,2.570511641450669,2.5705116414506657,2.6645352591003757e-15,0.3490602973022474,-0.31947320408373203,3.1086244689504383e-15,0.0,33.191986899653344,33.191986899653344,33.191986899653344,33.191986899653344,33.191986899653344,6.029488358549331,5.680428061247087,6.348961562633066,6.02948835854933,6.029488358549334,-2.6645352591003757e-15,-0.3490602973022465,0.3194732040837325,-3.552713678800501e-15,0.0,2.6645352591003757e-15,0.3490602973022465,0.0,3.552713678800501e-15,0.0,33.191986899653344
gen=31_member=5250_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,1.7763568394002505e-15,0.38163274914701084,0.34962999287343344,0.0,0.0,2.8238468837659485,3.205479632912961,2.474216890892517,2.8238468837659503,2.8238468837659503,-1.7763568394002505e-15,0.38163274914701084,-0.34962999287343344,0.0,0.0,34.05351185359164,34.05351185359164,34.05351185359164,34.05351185359164,34.05351185359164,5.776153116234051,5.394520367087038,6.125783109107482,5.776153116234049,5.776153116234049,1.7763568394002505e-15,-0.38163274914701084,0.34962999287343344,0.0,0.0,0.0,0.38163274914701084,0.0,0.0,0.0,34.05351185359164
gen=31_member=5281_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,2.6645352591003757e-15,0.34542383132601273,0.3150416794768267,3.552713678800501e-15,0.0,2.527655550535173,2.873079381861188,2.212613871058349,2.5276555505351728,2.527655550535176,-2.6645352591003757e-15,0.3454238313260123,-0.3150416794768267,-3.1086244689504383e-15,0.0,33.11569694121411,33.11569694121411,33.11569694121411,33.11569694121411,33.11569694121411,6.072344449464826,5.726920618138811,6.3873861289416505,6.072344449464827,6.072344449464824,2.6645352591003757e-15,-0.34542383132601273,0.3150416794768267,3.552713678800501e-15,0.0,0.0,0.34542383132601273,0.0,0.0,0.0,33.11569694121411
gen=32_member=5373_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,3.552713678800501e-15,0.38500257361749135,0.35462982370227003,2.6645352591003757e-15,0.0,2.995004204654322,3.3800067782718166,2.640374380952055,2.9950042046543226,2.995004204654325,-2.6645352591003757e-15,0.3850025736174918,-0.35462982370227003,-2.220446049250313e-15,0.0,34.49010839919886,34.49010839919886,34.49010839919886,34.49010839919886,34.49010839919886,5.604995795345678,5.219993221728183,5.959625619047944,5.604995795345677,5.604995795345674,3.552713678800501e-15,-0.38500257361749135,0.35462982370227003,2.6645352591003757e-15,0.0,0.0,0.38500257361749135,0.0,0.0,0.0,34.49010839919886
gen=32_member=5391_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,3.552713678800501e-15,0.35054975464563043,0.3199059234333941,3.552713678800501e-15,0.0,2.573433964969206,2.92398371961484,2.2535280415358154,2.573433964969206,2.5734339649692104,-4.440892098500626e-15,0.35054975464562954,-0.31990592343339497,-4.440892098500626e-15,0.0,33.261505768011496,33.261505768011496,33.261505768011496,33.261505768011496,33.261505768011496,6.026566035030793,5.676016280385159,6.346471958464184,6.026566035030793,6.02656603503079,3.552713678800501e-15,-0.35054975464563043,0.3199059234333941,3.552713678800501e-15,0.0,0.0,0.35054975464563043,0.0,0.0,0.0,33.261505768011496
gen=32_member=5405_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,1.7763568394002505e-15,0.2514537337772307,0.22335531311574197,2.6645352591003757e-15,0.0,1.4717926599847924,1.7232463937620217,1.248437346869048,1.471792659984794,1.4717926599847913,1.1102230246251565e-15,0.25145373377723046,-0.2233553131157433,2.6645352591003757e-15,0.0,27.86653650330677,27.86653650330677,27.86653650330677,27.86653650330677,27.86653650330677,7.128207340015207,6.876753606237978,7.351562653130951,7.128207340015206,7.128207340015209,-1.7763568394002505e-15,-0.2514537337772307,0.22335531311574197,-2.6645352591003757e-15,0.0,1.7763568394002505e-15,0.2514537337772307,0.0,2.6645352591003757e-15,0.0,27.86653650330677
gen=32_member=5429_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.43958235949395164,0.41258319247692743,2.6645352591003757e-15,0.0,3.807797140389488,4.24737949988344,3.395213947912561,3.807797140389491,3.807797140389488,0.0,0.4395823594939521,-0.412583192476927,3.1086244689504383e-15,0.0,36.21459753522952,36.21459753522952,36.21459753522952,36.21459753522952,36.21459753522952,4.792202859610512,4.35262050011656,5.204786052087439,4.792202859610509,4.792202859610511,8.881784197001252e-16,-0.43958235949395164,0.41258319247692743,-2.6645352591003757e-15,0.0,0.0,0.43958235949395164,0.0,2.6645352591003757e-15,0.0,36.21459753522952
gen=32_member=5452_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.39943575106478946,0.36951620106286054,0.0,0.0,3.1418175521715908,3.541253303236381,2.772301351108731,3.141817552171592,3.141817552171591,-4.440892098500626e-16,0.3994357510647899,-0.3695162010628601,8.881784197001252e-16,0.0,34.84753054005696,34.84753054005696,34.84753054005696,34.84753054005696,34.84753054005696,5.458182447828409,5.0587466967636185,5.8276986488912685,5.458182447828408,5.458182447828408,8.881784197001252e-16,-0.39943575106478946,0.36951620106286054,0.0,0.0,0.0,0.39943575106478946,0.0,0.0,0.0,34.84753054005696
gen=32_member=5467_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,3.552713678800501e-15,0.42099701951381174,0.3933763745087262,2.6645352591003757e-15,0.0,3.4092267076579548,3.8302237271717634,3.015850333149225,3.409226707657954,3.4092267076579525,2.220446049250313e-15,0.42099701951381086,-0.39337637450872753,1.3322676295501878e-15,0.0,35.42529510560696,35.42529510560696,35.42529510560696,35.42529510560696,35.42529510560696,5.190773292342045,4.769776272828237,5.584149666850775,5.190773292342046,5.190773292342048,-3.552713678800501e-15,-0.42099701951381174,0.3933763745087262,-2.6645352591003757e-15,0.0,3.552713678800501e-15,0.42099701951381174,0.0,2.6645352591003757e-15,0.0,35.42529510560696
gen=32_member=5495_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.2304040555930138,0.21089196614267003,8.881784197001252e-16,0.0,1.2993111659258407,1.5297152215188532,1.0884191997831691,1.2993111659258405,1.2993111659258398,8.881784197001252e-16,0.23040405559301336,-0.2108919661426707,6.661338147750939e-16,0.0,25.92224315458362,25.92224315458362,25.92224315458362,25.92224315458362,25.92224315458362,7.300688834074159,7.070284778481146,7.51158080021683,7.300688834074159,7.30068883407416,-8.881784197001252e-16,-0.2304040555930138,0.21089196614267003,-8.881784197001252e-16,0.0,8.881784197001252e-16,0.2304040555930138,0.0,8.881784197001252e-16,0.0,25.92224315458362
gen=33_member=5529_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.17234325832472397,0.15395666099940186,8.881784197001252e-16,0.0,0.9022937938185516,1.0746370521432749,0.7483371328191485,0.9022937938185516,0.9022937938185508,7.771561172376096e-16,0.17234325832472408,-0.1539566609994023,7.771561172376096e-16,0.0,18.32982475749499,18.32982475749499,18.32982475749499,18.32982475749499,18.32982475749499,7.697706206181448,7.525362947856725,7.851662867180851,7.697706206181448,7.697706206181449,-8.881784197001252e-16,-0.17234325832472397,0.15395666099940186,-8.881784197001252e-16,0.0,8.881784197001252e-16,0.17234325832472397,0.0,8.881784197001252e-16,0.0,18.32982475749499
gen=33_member=5559_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,2.6645352591003757e-15,0.3262111452806282,0.2963958400672473,2.6645352591003757e-15,0.0,2.277706161290138,2.603917306570769,1.981310321222893,2.277706161290138,2.27770616129014,-2.220446049250313e-15,0.32621114528062867,-0.29639584006724706,-2.220446049250313e-15,0.0,32.1440689013816,32.1440689013816,32.1440689013816,32.1440689013816,32.1440689013816,6.322293838709862,5.996082693429231,6.618689678777106,6.322293838709862,6.322293838709859,2.6645352591003757e-15,-0.3262111452806282,0.2963958400672473,2.6645352591003757e-15,0.0,0.0,0.3262111452806282,0.0,0.0,0.0,32.1440689013816
gen=33_member=5577_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,1.7763568394002505e-15,0.37821397042105964,0.3457283379931191,1.7763568394002505e-15,0.0,2.802809316052241,3.181023286473298,2.4570809780591194,2.802809316052241,2.802809316052238,3.1086244689504383e-15,0.3782139704210601,-0.34572833799311864,3.1086244689504383e-15,0.0,34.00137781832889,34.00137781832889,34.00137781832889,34.00137781832889,34.00137781832889,5.797190683947759,5.4189767135267015,6.14291902194088,5.797190683947759,5.797190683947761,-1.7763568394002505e-15,-0.37821397042105964,0.3457283379931191,-1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.37821397042105964,0.0,1.7763568394002505e-15,0.0,34.00137781832889
gen=33_member=5592_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.33868966393102884,0.308348774865431,8.881784197001252e-16,0.0,2.460090184610896,2.7987798485419253,2.151741409745466,2.4600901846108973,2.4600901846108965,-4.440892098500626e-16,0.33868966393102884,-0.30834877486543055,8.881784197001252e-16,0.0,32.90581117439859,32.90581117439859,32.90581117439859,32.90581117439859,32.90581117439859,6.139909815389104,5.801220151458074,6.448258590254534,6.139909815389102,6.139909815389103,8.881784197001252e-16,-0.33868966393102884,0.308348774865431,-8.881784197001252e-16,0.0,0.0,0.33868966393102884,0.0,8.881784197001252e-16,0.0,32.90581117439859
gen=33_member=5597_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.18912879354602286,0.17027011241605194,8.881784197001252e-16,0.0,0.9937193119614062,1.1828481055074285,0.8234491995453536,0.993719311961406,0.9937193119614058,3.3306690738754696e-16,0.18912879354602263,-0.17027011241605228,1.1102230246251565e-16,0.0,20.42544700516081,20.42544700516081,20.42544700516081,20.42544700516081,20.42544700516081,7.606280688038593,7.417151894492571,7.776550800454646,7.606280688038593,7.606280688038594,-8.881784197001252e-16,-0.18912879354602286,0.17027011241605194,-8.881784197001252e-16,0.0,8.881784197001252e-16,0.18912879354602286,0.0,8.881784197001252e-16,0.0,20.42544700516081
gen=33_member=5655_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,3.552713678800501e-15,0.4255041330093441,0.39805407786531255,1.7763568394002505e-15,0.0,3.517184950203706,3.9426890832130472,3.1191308723383906,3.517184950203704,3.517184950203703,2.6645352591003757e-15,0.4255041330093441,-0.39805407786531255,8.881784197001252e-16,0.0,35.630370058555734,35.630370058555734,35.630370058555734,35.630370058555734,35.630370058555734,5.082815049796293,4.657310916786953,5.4808691276616095,5.082815049796295,5.082815049796297,-3.552713678800501e-15,-0.4255041330093441,0.39805407786531255,-1.7763568394002505e-15,0.0,3.552713678800501e-15,0.4255041330093441,0.0,1.7763568394002505e-15,0.0,35.630370058555734
gen=33_member=5661_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.4635964932028602,0.4381576438786343,8.881784197001252e-16,0.0,4.215754201843511,4.679350695046372,3.777596557964877,4.21575420184351,4.215754201843512,-8.881784197001252e-16,0.4635964932028598,-0.4381576438786352,-1.7763568394002505e-15,0.0,36.89173247767671,36.89173247767671,36.89173247767671,36.89173247767671,36.89173247767671,4.384245798156488,3.920649304953628,4.822403442035123,4.384245798156489,4.384245798156488,0.0,-0.4635964932028602,0.4381576438786343,8.881784197001252e-16,0.0,0.0,0.4635964932028602,0.0,0.0,0.0,36.89173247767671
gen=34_member=5714_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,4.440892098500626e-15,0.4022270393083298,0.37237057371025006,3.552713678800501e-15,0.0,3.374524013786796,3.7767510530951216,3.0021534400765417,3.374524013786796,3.3745240137867936,2.220446049250313e-15,0.40222703930832804,-0.37237057371025184,2.220446049250313e-15,0.0,35.289422752427136,35.289422752427136,35.289422752427136,35.289422752427136,35.289422752427136,5.225475986213203,4.823248946904878,5.5978465599234575,5.225475986213204,5.225475986213207,-4.440892098500626e-15,-0.4022270393083298,0.37237057371025006,-3.552713678800501e-15,0.0,4.440892098500626e-15,0.4022270393083298,0.0,3.552713678800501e-15,0.0,35.289422752427136
gen=34_member=5718_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.1726793087340317,0.1534184187810741,0.0,0.0,0.9275296888087198,1.100208997542753,0.7741112700276468,0.9275296888087198,0.9275296888087196,2.220446049250313e-16,0.17267930873403337,-0.15341841878107276,2.220446049250313e-16,0.0,19.217975104740983,19.217975104740983,19.217975104740983,19.217975104740983,19.217975104740983,7.672470311191279,7.499791002457247,7.825888729972353,7.672470311191279,7.672470311191279,0.0,-0.1726793087340317,0.1534184187810741,0.0,0.0,0.0,0.1726793087340317,0.0,0.0,0.0,19.217975104740983
gen=34_member=5724_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.42651713290452076,0.3992016393896778,8.881784197001252e-16,0.0,3.4890914833829183,3.915608616287437,3.089889843993239,3.4890914833829174,3.489091483382917,1.3322676295501878e-15,0.42651713290451987,-0.3992016393896778,4.440892098500626e-16,0.0,35.55966917902097,35.55966917902097,35.55966917902097,35.55966917902097,35.55966917902097,5.110908516617082,4.684391383712562,5.5101101560067605,5.110908516617082,5.110908516617083,-8.881784197001252e-16,-0.42651713290452076,0.3992016393896778,-8.881784197001252e-16,0.0,8.881784197001252e-16,0.42651713290452076,0.0,8.881784197001252e-16,0.0,35.55966917902097
gen=34_member=5729_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,2.6645352591003757e-15,0.43553739239841605,0.4081986948798333,8.881784197001252e-16,0.0,3.762481095023351,4.198018487421764,3.3542824001435148,3.762481095023349,3.762481095023348,3.1086244689504383e-15,0.4355373923984156,-0.4081986948798333,8.881784197001252e-16,0.0,36.12729970982421,36.12729970982421,36.12729970982421,36.12729970982421,36.12729970982421,4.837518904976649,4.401981512578236,5.245717599856485,4.837518904976651,4.837518904976652,-2.6645352591003757e-15,-0.43553739239841605,0.4081986948798333,-8.881784197001252e-16,0.0,2.6645352591003757e-15,0.43553739239841605,0.0,8.881784197001252e-16,0.0,36.12729970982421
gen=34_member=5732_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.362867124147221,0.3331398639549592,0.0,0.0,2.720445936307138,3.083313060454358,2.3873060723521777,2.7204459363071374,2.7204459363071374,4.440892098500626e-16,0.36286712414722055,-0.33313986395495965,0.0,0.0,33.7821917262945,33.7821917262945,33.7821917262945,33.7821917262945,33.7821917262945,5.879554063692861,5.516686939545641,6.2126939276478215,5.879554063692862,5.879554063692862,-8.881784197001252e-16,-0.362867124147221,0.3331398639549592,0.0,0.0,8.881784197001252e-16,0.362867124147221,0.0,0.0,0.0,33.7821917262945
gen=34_member=5740_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.23704053400554415,0.21635215878880842,0.0,0.0,1.3721664215087608,1.6092069555143045,1.155814262719952,1.3721664215087606,1.37216642150876,8.881784197001252e-16,0.2370405340055446,-0.21635215878880798,6.661338147750939e-16,0.0,27.025055498234494,27.025055498234494,27.025055498234494,27.025055498234494,27.025055498234494,7.227833578491239,6.990793044485695,7.444185737280048,7.227833578491239,7.227833578491239,0.0,-0.23704053400554415,0.21635215878880842,0.0,0.0,0.0,0.23704053400554415,0.0,0.0,0.0,27.025055498234494
gen=34_member=5765_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.2981268249617042,0.26999923598181574,1.7763568394002505e-15,0.0,1.981726140262152,2.2798529652238564,1.711726904280337,1.9817261402621544,1.9817261402621529,-8.881784197001252e-16,0.2981268249617035,-0.26999923598181597,1.5543122344752192e-15,0.0,30.92338623359191,30.92338623359191,30.92338623359191,30.92338623359191,30.92338623359191,6.618273859737847,6.320147034776143,6.888273095719663,6.618273859737846,6.618273859737847,0.0,-0.2981268249617042,0.26999923598181574,-1.7763568394002505e-15,0.0,0.0,0.2981268249617042,0.0,1.7763568394002505e-15,0.0,30.92338623359191
gen=34_member=5786_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.4288271725489192,0.4015156437027354,1.7763568394002505e-15,0.0,3.5555964069787214,3.9844235795276415,3.1540807632759877,3.555596406978724,3.5555964069787223,-8.881784197001252e-16,0.4288271725489192,-0.4015156437027345,1.7763568394002505e-15,0.0,35.69845644451818,35.69845644451818,35.69845644451818,35.69845644451818,35.69845644451818,5.044403593021278,4.615576420472358,5.445919236724013,5.044403593021276,5.044403593021277,8.881784197001252e-16,-0.4288271725489192,0.4015156437027354,-1.7763568394002505e-15,0.0,0.0,0.4288271725489192,0.0,1.7763568394002505e-15,0.0,35.69845644451818
gen=34_member=5808_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.44579153446464304,0.418331962403526,0.0,0.0,3.9577052126781385,4.403496747142782,3.539373250274613,3.9577052126781385,3.957705212678139,-4.440892098500626e-16,0.44579153446464304,-0.418331962403526,-4.440892098500626e-16,0.0,36.496093279758526,36.496093279758526,36.496093279758526,36.496093279758526,36.496093279758526,4.642294787321861,4.196503252857218,5.060626749725387,4.642294787321861,4.642294787321861,0.0,-0.44579153446464304,0.418331962403526,0.0,0.0,0.0,0.44579153446464304,0.0,0.0,0.0,36.496093279758526
gen=34_member=5819_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.383524240136083,0.3537966161247814,0.0,0.0,3.022398591006844,3.405922831142928,2.668601974882063,3.022398591006844,3.022398591006844,0.0,0.3835242401360843,-0.35379661612478097,0.0,0.0,34.56103873283972,34.56103873283972,34.56103873283972,34.56103873283972,34.56103873283972,5.577601408993155,5.194077168857072,5.931398025117937,5.577601408993155,5.577601408993155,0.0,-0.383524240136083,0.3537966161247814,0.0,0.0,0.0,0.383524240136083,0.0,0.0,0.0,34.56103873283972
gen=34_member=5825_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.1966776955334364,0.17618250902612775,0.0,0.0,1.031660987734052,1.2283386832674874,0.8554784787079234,1.031660987734052,1.031660987734052,0.0,0.1966776955334355,-0.17618250902612853,0.0,0.0,21.6872977704652,21.6872977704652,21.6872977704652,21.6872977704652,21.6872977704652,7.568339012265947,7.371661316732512,7.744521521292076,7.568339012265948,7.568339012265948,-8.881784197001252e-16,-0.1966776955334364,0.17618250902612775,0.0,0.0,8.881784197001252e-16,0.1966776955334364,0.0,0.0,0.0,21.6872977704652
gen=34_member=5833_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.46775741663230885,0.4425267257393859,1.7763568394002505e-15,0.0,4.293456493397733,4.761213910030043,3.850929767658348,4.293456493397732,4.293456493397734,-8.881784197001252e-16,0.46775741663230885,-0.44252672573938634,-1.7763568394002505e-15,0.0,37.05546674905064,37.05546674905064,37.05546674905064,37.05546674905064,37.05546674905064,4.306543506602266,3.8387860899699566,4.749070232341651,4.306543506602267,4.3065435066022655,8.881784197001252e-16,-0.46775741663230885,0.4425267257393859,1.7763568394002505e-15,0.0,0.0,0.46775741663230885,0.0,0.0,0.0,37.05546674905064
gen=35_member=5892_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.35846554460221647,0.32864147291054113,0.0,0.0,2.6693012840007992,3.027766828603016,2.3406598110902577,2.669301284000799,2.669301284000799,4.440892098500626e-16,0.35846554460221736,-0.32864147291054113,0.0,0.0,33.6250096550061,33.6250096550061,33.6250096550061,33.6250096550061,33.6250096550061,5.930698715999201,5.572233171396984,6.259340188909742,5.930698715999201,5.930698715999201,0.0,-0.35846554460221647,0.32864147291054113,0.0,0.0,0.0,0.35846554460221647,0.0,0.0,0.0,33.6250096550061
gen=35_member=5893_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.15577761263605083,0.13818909827829717,0.0,0.0,0.8132883924956409,0.9690660051316912,0.6750992942173434,0.8132883924956407,0.8132883924956406,3.3306690738754696e-16,0.1557776126360506,-0.13818909827829717,1.1102230246251565e-16,0.0,16.002041893722712,16.002041893722712,16.002041893722712,16.002041893722712,16.002041893722712,7.786711607504358,7.630933994868308,7.924900705782656,7.786711607504359,7.786711607504359,-8.881784197001252e-16,-0.15577761263605083,0.13818909827829717,0.0,0.0,8.881784197001252e-16,0.15577761263605083,0.0,0.0,0.0,16.002041893722712
gen=35_member=5913_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,8.881784197001252e-16,0.19362253349200476,0.17306180889834177,8.881784197001252e-16,0.0,1.0163314134959742,1.2099539469879783,0.8432696045976315,1.016331413495974,1.0163314134959738,4.440892098500626e-16,0.19362253349200453,-0.17306180889834233,2.220446049250313e-16,0.0,21.261970620979778,21.261970620979778,21.261970620979778,21.261970620979778,21.261970620979778,7.583668586504025,7.390046053012021,7.756730395402368,7.583668586504025,7.583668586504026,-8.881784197001252e-16,-0.19362253349200476,0.17306180889834177,-8.881784197001252e-16,0.0,8.881784197001252e-16,0.19362253349200476,0.0,8.881784197001252e-16,0.0,21.261970620979778
gen=35_member=5926_pso,1.1,0.9,1.1,0.9,1.0,1.1,1.1,0.9,0.9,1.0,0.0,0.26063458121196614,0.23379973898413464,8.881784197001252e-16,0.0,1.605844123518044,1.8664787047300104,1.372044384533909,1.6058441235180427,1.6058441235180438,2.220446049250313e-16,0.2606345812119666,-0.23379973898413486,-1.1102230246251565e-15,0.0,28.75848621927199,28.75848621927199,28.75848621927199,28.75848621927199,28.75848621927199,6.994155876481956,6.733521295269989,7.22795561546609,6.9941558764819565,6.994155876481956,0.0,-0.26063458121196614,0.23379973898413464,8.881784197001252e-16,0.0,0.0,0.26063458121196614,0.0,0.0,0.0,28.75848621927199
