member,member_label,pumping_objective_reeval_cfs,expected_shortfall_cfs,probability_below_threshold,risk_aversion,risk_adjusted_score
gen=43_member=7269_pso,gen=43_member=7269_pso,36.83339971387087,1.549758902840956,1.0,2.0,33.733881908188955
gen=35_member=5961_pso,gen=35_member=5961_pso,36.87726444522587,1.5702884510136417,1.0,2.0,33.736687543198585
gen=48_member=8245_pso,gen=48_member=8245_pso,36.87888641911074,1.5772008164940008,1.0,2.0,33.724484786122744
gen=33_member=5661_pso,gen=33_member=5661_pso,36.89173247767671,1.6217029363441786,1.0,2.0,33.648326604988355
gen=48_member=8113_pso,gen=48_member=8113_pso,37.01352492542517,1.6385114446289044,1.0,2.0,33.736502036167366
gen=47_member=7921_pso,gen=47_member=7921_pso,37.029124549782175,1.6770588494164145,1.0,2.0,33.675006850949345
gen=34_member=5833_pso,gen=34_member=5833_pso,37.05546674905064,1.699343898582535,1.0,2.0,33.65677895188557
gen=36_member=6076_pso,gen=36_member=6076_pso,37.07165394641189,1.720365213591481,1.0,2.0,33.63092351922893
gen=35_member=5948_pso,gen=35_member=5948_pso,37.07384621264411,1.7450730077627183,1.0,2.0,33.583700197118674
gen=42_member=7104_pso,gen=42_member=7104_pso,37.1305477391165,1.75816858171079,1.0,2.0,33.61421057569492
gen=31_member=5196_pso,gen=31_member=5196_pso,37.154036317385696,1.7848810441935148,1.0,2.0,33.584274228998666
gen=18_member=3072_pso,gen=18_member=3072_pso,37.15490686727385,1.7849522394520199,1.0,2.0,33.58500238836981
gen=39_member=6634_pso,gen=39_member=6634_pso,37.24656995207669,1.7851169644811595,1.0,2.0,33.676336023114374
gen=47_member=7992_pso,gen=47_member=7992_pso,37.30318347661641,1.8212743227973922,1.0,2.0,33.660634831021625
156,member_156,37.61379239712806,1.8323761423672094,1.0,2.0,33.94904011239364
16,member_016,38.46752870631738,1.8952106582517914,1.0,2.0,34.6771073898138
130,member_130,38.60014577795708,2.096527465404027,1.0,2.0,34.40709084714903
95,member_095,38.90068138512153,2.10731039039125,1.0,2.0,34.68606060433903
152,member_152,39.0854414587126,2.1882412823915085,1.0,2.0,34.708958893929584
