child,parent_1,parent_2,parent_3
GEN=17_MEMBER=2904_PSO,46,,
GEN=17_MEMBER=2905_PSO,GEN=15_MEMBER=2418_PSO,,
GEN=17_MEMBER=2906_PSO,GEN=12_MEMBER=2053_PSO,,
GEN=17_MEMBER=2907_PSO,GEN=13_MEMBER=2070_PSO,,
GEN=17_MEMBER=2908_PSO,89,,
GEN=17_MEMBER=2909_PSO,GEN=16_MEMBER=2710_PSO,,
GEN=17_MEMBER=2910_PSO,9,,
GEN=17_MEMBER=2911_PSO,GEN=16_MEMBER=2676_PSO,,
GEN=17_MEMBER=2912_PSO,GEN=14_MEMBER=2314_PSO,,
GEN=17_MEMBER=2913_PSO,GEN=12_MEMBER=1925_PSO,,
GEN=17_MEMBER=2914_PSO,GEN=12_MEMBER=1898_PSO,,
GEN=17_MEMBER=2915_PSO,GEN=16_MEMBER=2607_PSO,,
GEN=17_MEMBER=2916_PSO,GEN=15_MEMBER=2448_PSO,,
GEN=17_MEMBER=2917_PSO,GEN=15_MEMBER=2529_PSO,,
GEN=17_MEMBER=2918_PSO,GEN=13_MEMBER=2135_PSO,,
GEN=17_MEMBER=2919_PSO,GEN=15_MEMBER=2424_PSO,,
GEN=17_MEMBER=2920_PSO,GEN=16_MEMBER=2723_PSO,,
GEN=17_MEMBER=2921_PSO,GEN=11_MEMBER=1782_PSO,,
GEN=17_MEMBER=2922_PSO,GEN=12_MEMBER=1951_PSO,,
GEN=17_MEMBER=2923_PSO,GEN=16_MEMBER=2644_PSO,,
GEN=18_MEMBER=2924_PSO,152,,
GEN=18_MEMBER=2925_PSO,GEN=14_MEMBER=2373_PSO,,
GEN=18_MEMBER=2926_PSO,130,,
GEN=18_MEMBER=2927_PSO,16,,
GEN=18_MEMBER=2928_PSO,GEN=17_MEMBER=2764_PSO,,
GEN=18_MEMBER=2929_PSO,GEN=15_MEMBER=2552_PSO,,
GEN=18_MEMBER=2930_PSO,GEN=15_MEMBER=2420_PSO,,
GEN=18_MEMBER=2931_PSO,GEN=17_MEMBER=2787_PSO,,
GEN=18_MEMBER=2932_PSO,GEN=17_MEMBER=2849_PSO,,
GEN=18_MEMBER=2933_PSO,GEN=17_MEMBER=2783_PSO,,
GEN=18_MEMBER=2934_PSO,GEN=17_MEMBER=2861_PSO,,
GEN=18_MEMBER=2935_PSO,GEN=17_MEMBER=2754_PSO,,
GEN=18_MEMBER=2936_PSO,GEN=15_MEMBER=2471_PSO,,
GEN=18_MEMBER=2937_PSO,GEN=16_MEMBER=2640_PSO,,
GEN=18_MEMBER=2938_PSO,GEN=12_MEMBER=1915_PSO,,
GEN=18_MEMBER=2939_PSO,GEN=15_MEMBER=2502_PSO,,
GEN=18_MEMBER=2940_PSO,GEN=15_MEMBER=2443_PSO,,
GEN=18_MEMBER=2941_PSO,GEN=17_MEMBER=2828_PSO,,
GEN=18_MEMBER=2942_PSO,GEN=13_MEMBER=2153_PSO,,
GEN=18_MEMBER=2943_PSO,GEN=17_MEMBER=2807_PSO,,
GEN=18_MEMBER=2944_PSO,GEN=17_MEMBER=2877_PSO,,
GEN=18_MEMBER=2945_PSO,GEN=13_MEMBER=2137_PSO,,
GEN=18_MEMBER=2946_PSO,GEN=16_MEMBER=2704_PSO,,
GEN=18_MEMBER=2947_PSO,GEN=17_MEMBER=2883_PSO,,
GEN=18_MEMBER=2948_PSO,GEN=13_MEMBER=2226_PSO,,
GEN=18_MEMBER=2949_PSO,95,,
GEN=18_MEMBER=2950_PSO,GEN=16_MEMBER=2598_PSO,,
GEN=18_MEMBER=2951_PSO,GEN=14_MEMBER=2364_PSO,,
GEN=18_MEMBER=2952_PSO,GEN=16_MEMBER=2596_PSO,,
GEN=18_MEMBER=2953_PSO,GEN=14_MEMBER=2281_PSO,,
GEN=18_MEMBER=2954_PSO,GEN=14_MEMBER=2349_PSO,,
GEN=18_MEMBER=2955_PSO,GEN=13_MEMBER=2154_PSO,,
GEN=18_MEMBER=2956_PSO,156,,
GEN=18_MEMBER=2957_PSO,GEN=17_MEMBER=2890_PSO,,
GEN=18_MEMBER=2958_PSO,GEN=17_MEMBER=2760_PSO,,
GEN=18_MEMBER=2959_PSO,GEN=15_MEMBER=2441_PSO,,
GEN=18_MEMBER=2960_PSO,GEN=17_MEMBER=2823_PSO,,
GEN=18_MEMBER=2961_PSO,GEN=14_MEMBER=2319_PSO,,
GEN=18_MEMBER=2962_PSO,GEN=16_MEMBER=2750_PSO,,
GEN=18_MEMBER=2963_PSO,GEN=17_MEMBER=2771_PSO,,
GEN=18_MEMBER=2964_PSO,GEN=17_MEMBER=2889_PSO,,
GEN=18_MEMBER=2965_PSO,GEN=16_MEMBER=2603_PSO,,
GEN=18_MEMBER=2966_PSO,GEN=16_MEMBER=2736_PSO,,
GEN=18_MEMBER=2967_PSO,GEN=17_MEMBER=2870_PSO,,
GEN=18_MEMBER=2968_PSO,GEN=17_MEMBER=2796_PSO,,
GEN=18_MEMBER=2969_PSO,GEN=14_MEMBER=2295_PSO,,
GEN=18_MEMBER=2970_PSO,GEN=16_MEMBER=2625_PSO,,
GEN=18_MEMBER=2971_PSO,GEN=17_MEMBER=2799_PSO,,
GEN=18_MEMBER=2972_PSO,GEN=16_MEMBER=2731_PSO,,
GEN=18_MEMBER=2973_PSO,GEN=13_MEMBER=2142_PSO,,
GEN=18_MEMBER=2974_PSO,GEN=16_MEMBER=2648_PSO,,
GEN=18_MEMBER=2975_PSO,GEN=17_MEMBER=2819_PSO,,
GEN=18_MEMBER=2976_PSO,10,,
GEN=18_MEMBER=2977_PSO,GEN=13_MEMBER=2149_PSO,,
GEN=18_MEMBER=2978_PSO,GEN=15_MEMBER=2577_PSO,,
GEN=18_MEMBER=2979_PSO,GEN=15_MEMBER=2511_PSO,,
GEN=18_MEMBER=2980_PSO,GEN=17_MEMBER=2791_PSO,,
GEN=18_MEMBER=2981_PSO,GEN=16_MEMBER=2605_PSO,,
GEN=18_MEMBER=2982_PSO,GEN=13_MEMBER=2071_PSO,,
GEN=18_MEMBER=2983_PSO,GEN=16_MEMBER=2698_PSO,,
GEN=18_MEMBER=2984_PSO,GEN=11_MEMBER=1721_PSO,,
GEN=18_MEMBER=2985_PSO,GEN=16_MEMBER=2611_PSO,,
GEN=18_MEMBER=2986_PSO,GEN=16_MEMBER=2622_PSO,,
GEN=18_MEMBER=2987_PSO,GEN=16_MEMBER=2597_PSO,,
GEN=18_MEMBER=2988_PSO,GEN=16_MEMBER=2699_PSO,,
GEN=18_MEMBER=2989_PSO,GEN=15_MEMBER=2438_PSO,,
GEN=18_MEMBER=2990_PSO,GEN=12_MEMBER=1896_PSO,,
GEN=18_MEMBER=2991_PSO,GEN=15_MEMBER=2569_PSO,,
GEN=18_MEMBER=2992_PSO,GEN=15_MEMBER=2461_PSO,,
GEN=18_MEMBER=2993_PSO,GEN=17_MEMBER=2757_PSO,,
GEN=18_MEMBER=2994_PSO,GEN=16_MEMBER=2692_PSO,,
GEN=18_MEMBER=2995_PSO,GEN=16_MEMBER=2690_PSO,,
GEN=18_MEMBER=2996_PSO,GEN=17_MEMBER=2850_PSO,,
GEN=18_MEMBER=2997_PSO,GEN=16_MEMBER=2714_PSO,,
GEN=18_MEMBER=2998_PSO,GEN=17_MEMBER=2859_PSO,,
GEN=18_MEMBER=2999_PSO,GEN=15_MEMBER=2526_PSO,,
GEN=18_MEMBER=3000_PSO,GEN=17_MEMBER=2766_PSO,,
GEN=18_MEMBER=3001_PSO,GEN=11_MEMBER=1867_PSO,,
GEN=18_MEMBER=3002_PSO,GEN=16_MEMBER=2613_PSO,,
GEN=18_MEMBER=3003_PSO,GEN=11_MEMBER=1731_PSO,,
GEN=18_MEMBER=3004_PSO,GEN=16_MEMBER=2691_PSO,,
GEN=18_MEMBER=3005_PSO,GEN=14_MEMBER=2386_PSO,,
GEN=18_MEMBER=3006_PSO,GEN=17_MEMBER=2865_PSO,,
GEN=18_MEMBER=3007_PSO,GEN=17_MEMBER=2830_PSO,,
GEN=18_MEMBER=3008_PSO,GEN=13_MEMBER=2202_PSO,,
GEN=18_MEMBER=3009_PSO,GEN=17_MEMBER=2768_PSO,,
GEN=18_MEMBER=3010_PSO,GEN=17_MEMBER=2905_PSO,,
GEN=18_MEMBER=3011_PSO,GEN=13_MEMBER=2100_PSO,,
GEN=18_MEMBER=3012_PSO,GEN=17_MEMBER=2836_PSO,,
GEN=18_MEMBER=3013_PSO,GEN=15_MEMBER=2544_PSO,,
GEN=18_MEMBER=3014_PSO,GEN=15_MEMBER=2519_PSO,,
GEN=18_MEMBER=3015_PSO,GEN=16_MEMBER=2657_PSO,,
GEN=18_MEMBER=3016_PSO,GEN=10_MEMBER=1603_PSO,,
GEN=18_MEMBER=3017_PSO,GEN=16_MEMBER=2653_PSO,,
GEN=18_MEMBER=3018_PSO,GEN=13_MEMBER=2228_PSO,,
GEN=18_MEMBER=3019_PSO,GEN=10_MEMBER=1614_PSO,,
GEN=18_MEMBER=3020_PSO,GEN=17_MEMBER=2855_PSO,,
GEN=18_MEMBER=3021_PSO,GEN=13_MEMBER=2189_PSO,,
GEN=18_MEMBER=3022_PSO,GEN=13_MEMBER=2210_PSO,,
GEN=18_MEMBER=3023_PSO,GEN=17_MEMBER=2772_PSO,,
GEN=18_MEMBER=3024_PSO,GEN=16_MEMBER=2658_PSO,,
GEN=18_MEMBER=3025_PSO,GEN=11_MEMBER=1769_PSO,,
GEN=18_MEMBER=3026_PSO,GEN=14_MEMBER=2300_PSO,,
GEN=18_MEMBER=3027_PSO,GEN=17_MEMBER=2842_PSO,,
GEN=18_MEMBER=3028_PSO,GEN=12_MEMBER=1993_PSO,,
GEN=18_MEMBER=3029_PSO,GEN=16_MEMBER=2606_PSO,,
GEN=18_MEMBER=3030_PSO,GEN=11_MEMBER=1779_PSO,,
GEN=18_MEMBER=3031_PSO,GEN=16_MEMBER=2599_PSO,,
GEN=18_MEMBER=3032_PSO,GEN=11_MEMBER=1783_PSO,,
GEN=18_MEMBER=3033_PSO,GEN=15_MEMBER=2533_PSO,,
GEN=18_MEMBER=3034_PSO,GEN=16_MEMBER=2679_PSO,,
GEN=18_MEMBER=3035_PSO,GEN=12_MEMBER=1962_PSO,,
GEN=18_MEMBER=3036_PSO,GEN=16_MEMBER=2709_PSO,,
GEN=18_MEMBER=3037_PSO,GEN=8_MEMBER=1339_PSO,,
GEN=18_MEMBER=3038_PSO,131,,
GEN=18_MEMBER=3039_PSO,GEN=9_MEMBER=1435_PSO,,
GEN=18_MEMBER=3040_PSO,GEN=10_MEMBER=1667_PSO,,
GEN=18_MEMBER=3041_PSO,GEN=15_MEMBER=2446_PSO,,
GEN=18_MEMBER=3042_PSO,GEN=14_MEMBER=2348_PSO,,
GEN=18_MEMBER=3043_PSO,GEN=15_MEMBER=2480_PSO,,
GEN=18_MEMBER=3044_PSO,GEN=13_MEMBER=2066_PSO,,
GEN=18_MEMBER=3045_PSO,GEN=15_MEMBER=2492_PSO,,
GEN=18_MEMBER=3046_PSO,GEN=14_MEMBER=2244_PSO,,
GEN=18_MEMBER=3047_PSO,GEN=16_MEMBER=2586_PSO,,
GEN=18_MEMBER=3048_PSO,GEN=14_MEMBER=2359_PSO,,
GEN=18_MEMBER=3049_PSO,GEN=15_MEMBER=2421_PSO,,
GEN=18_MEMBER=3050_PSO,GEN=17_MEMBER=2844_PSO,,
GEN=18_MEMBER=3051_PSO,GEN=17_MEMBER=2804_PSO,,
GEN=18_MEMBER=3052_PSO,GEN=14_MEMBER=2256_PSO,,
GEN=18_MEMBER=3053_PSO,GEN=16_MEMBER=2676_PSO,,
GEN=18_MEMBER=3054_PSO,GEN=14_MEMBER=2293_PSO,,
GEN=18_MEMBER=3055_PSO,GEN=17_MEMBER=2773_PSO,,
GEN=18_MEMBER=3056_PSO,GEN=15_MEMBER=2554_PSO,,
GEN=18_MEMBER=3057_PSO,GEN=17_MEMBER=2784_PSO,,
GEN=18_MEMBER=3058_PSO,GEN=17_MEMBER=2912_PSO,,
GEN=18_MEMBER=3059_PSO,GEN=15_MEMBER=2529_PSO,,
GEN=18_MEMBER=3060_PSO,GEN=16_MEMBER=2626_PSO,,
GEN=18_MEMBER=3061_PSO,GEN=14_MEMBER=2245_PSO,,
GEN=18_MEMBER=3062_PSO,32,,
GEN=18_MEMBER=3063_PSO,GEN=17_MEMBER=2862_PSO,,
GEN=18_MEMBER=3064_PSO,GEN=12_MEMBER=1986_PSO,,
GEN=18_MEMBER=3065_PSO,GEN=16_MEMBER=2612_PSO,,
GEN=18_MEMBER=3066_PSO,123,,
GEN=18_MEMBER=3067_PSO,GEN=15_MEMBER=2423_PSO,,
GEN=18_MEMBER=3068_PSO,66,,
GEN=18_MEMBER=3069_PSO,GEN=17_MEMBER=2839_PSO,,
GEN=18_MEMBER=3070_PSO,GEN=11_MEMBER=1734_PSO,,
GEN=18_MEMBER=3071_PSO,GEN=14_MEMBER=2261_PSO,,
GEN=18_MEMBER=3072_PSO,GEN=17_MEMBER=2921_PSO,,
GEN=18_MEMBER=3073_PSO,44,,
GEN=18_MEMBER=3074_PSO,GEN=17_MEMBER=2788_PSO,,
GEN=18_MEMBER=3075_PSO,GEN=15_MEMBER=2435_PSO,,
GEN=18_MEMBER=3076_PSO,GEN=14_MEMBER=2297_PSO,,
GEN=18_MEMBER=3077_PSO,GEN=17_MEMBER=2782_PSO,,
GEN=18_MEMBER=3078_PSO,GEN=15_MEMBER=2439_PSO,,
GEN=18_MEMBER=3079_PSO,GEN=16_MEMBER=2634_PSO,,
GEN=18_MEMBER=3080_PSO,GEN=15_MEMBER=2505_PSO,,
GEN=18_MEMBER=3081_PSO,GEN=10_MEMBER=1593_PSO,,
GEN=18_MEMBER=3082_PSO,5,,
GEN=18_MEMBER=3083_PSO,46,,
GEN=18_MEMBER=3084_PSO,GEN=17_MEMBER=2765_PSO,,
GEN=18_MEMBER=3085_PSO,GEN=16_MEMBER=2642_PSO,,
GEN=18_MEMBER=3086_PSO,GEN=12_MEMBER=2053_PSO,,
GEN=18_MEMBER=3087_PSO,GEN=15_MEMBER=2512_PSO,,
GEN=18_MEMBER=3088_PSO,GEN=15_MEMBER=2551_PSO,,
GEN=18_MEMBER=3089_PSO,GEN=13_MEMBER=2070_PSO,,
GEN=18_MEMBER=3090_PSO,GEN=16_MEMBER=2670_PSO,,
GEN=18_MEMBER=3091_PSO,89,,
GEN=18_MEMBER=3092_PSO,GEN=14_MEMBER=2248_PSO,,
GEN=18_MEMBER=3093_PSO,9,,
GEN=18_MEMBER=3094_PSO,GEN=12_MEMBER=1951_PSO,,
GEN=18_MEMBER=3095_PSO,GEN=17_MEMBER=2919_PSO,,
GEN=19_MEMBER=3096_PSO,152,,
GEN=19_MEMBER=3097_PSO,GEN=14_MEMBER=2373_PSO,,
GEN=19_MEMBER=3098_PSO,130,,
GEN=19_MEMBER=3099_PSO,16,,
GEN=19_MEMBER=3100_PSO,GEN=18_MEMBER=2945_PSO,,
GEN=19_MEMBER=3101_PSO,GEN=15_MEMBER=2471_PSO,,
GEN=19_MEMBER=3102_PSO,GEN=16_MEMBER=2596_PSO,,
GEN=19_MEMBER=3103_PSO,GEN=18_MEMBER=3025_PSO,,
GEN=19_MEMBER=3104_PSO,GEN=15_MEMBER=2443_PSO,,
GEN=19_MEMBER=3105_PSO,GEN=17_MEMBER=2828_PSO,,
GEN=19_MEMBER=3106_PSO,GEN=14_MEMBER=2295_PSO,,
GEN=19_MEMBER=3107_PSO,GEN=17_MEMBER=2754_PSO,,
GEN=19_MEMBER=3108_PSO,GEN=18_MEMBER=3044_PSO,,
GEN=19_MEMBER=3109_PSO,GEN=13_MEMBER=2228_PSO,,
GEN=19_MEMBER=3110_PSO,GEN=13_MEMBER=2210_PSO,,
GEN=19_MEMBER=3111_PSO,GEN=18_MEMBER=3010_PSO,,
GEN=19_MEMBER=3112_PSO,GEN=18_MEMBER=2940_PSO,,
GEN=19_MEMBER=3113_PSO,GEN=13_MEMBER=2153_PSO,,
GEN=19_MEMBER=3114_PSO,GEN=16_MEMBER=2640_PSO,,
GEN=19_MEMBER=3115_PSO,GEN=18_MEMBER=2928_PSO,,
GEN=19_MEMBER=3116_PSO,GEN=17_MEMBER=2883_PSO,,
GEN=19_MEMBER=3117_PSO,95,,
GEN=19_MEMBER=3118_PSO,GEN=17_MEMBER=2870_PSO,,
GEN=19_MEMBER=3119_PSO,GEN=17_MEMBER=2764_PSO,,
GEN=19_MEMBER=3120_PSO,GEN=17_MEMBER=2807_PSO,,
GEN=19_MEMBER=3121_PSO,GEN=15_MEMBER=2552_PSO,,
GEN=19_MEMBER=3122_PSO,GEN=17_MEMBER=2787_PSO,,
GEN=19_MEMBER=3123_PSO,GEN=13_MEMBER=2154_PSO,,
GEN=19_MEMBER=3124_PSO,GEN=18_MEMBER=2943_PSO,,
GEN=19_MEMBER=3125_PSO,GEN=14_MEMBER=2281_PSO,,
GEN=19_MEMBER=3126_PSO,156,,
GEN=19_MEMBER=3127_PSO,GEN=18_MEMBER=2982_PSO,,
GEN=19_MEMBER=3128_PSO,GEN=18_MEMBER=2938_PSO,,
GEN=19_MEMBER=3129_PSO,GEN=18_MEMBER=2974_PSO,,
GEN=19_MEMBER=3130_PSO,GEN=16_MEMBER=2704_PSO,,
GEN=19_MEMBER=3131_PSO,GEN=17_MEMBER=2771_PSO,,
GEN=19_MEMBER=3132_PSO,GEN=17_MEMBER=2889_PSO,,
GEN=19_MEMBER=3133_PSO,GEN=18_MEMBER=2986_PSO,,
GEN=19_MEMBER=3134_PSO,GEN=16_MEMBER=2603_PSO,,
GEN=19_MEMBER=3135_PSO,GEN=18_MEMBER=3060_PSO,,
GEN=19_MEMBER=3136_PSO,GEN=17_MEMBER=2877_PSO,,
GEN=19_MEMBER=3137_PSO,GEN=16_MEMBER=2625_PSO,,
GEN=19_MEMBER=3138_PSO,GEN=17_MEMBER=2799_PSO,,
GEN=19_MEMBER=3139_PSO,GEN=18_MEMBER=2952_PSO,,
GEN=19_MEMBER=3140_PSO,GEN=17_MEMBER=2890_PSO,,
GEN=19_MEMBER=3141_PSO,GEN=18_MEMBER=3076_PSO,,
GEN=19_MEMBER=3142_PSO,GEN=17_MEMBER=2819_PSO,,
GEN=19_MEMBER=3143_PSO,GEN=18_MEMBER=2932_PSO,,
GEN=19_MEMBER=3144_PSO,10,,
GEN=19_MEMBER=3145_PSO,GEN=18_MEMBER=2958_PSO,,
GEN=19_MEMBER=3146_PSO,GEN=18_MEMBER=2989_PSO,,
GEN=19_MEMBER=3147_PSO,GEN=15_MEMBER=2577_PSO,,
GEN=19_MEMBER=3148_PSO,GEN=15_MEMBER=2511_PSO,,
GEN=19_MEMBER=3149_PSO,GEN=17_MEMBER=2823_PSO,,
GEN=19_MEMBER=3150_PSO,GEN=17_MEMBER=2791_PSO,,
GEN=19_MEMBER=3151_PSO,GEN=16_MEMBER=2605_PSO,,
GEN=19_MEMBER=3152_PSO,GEN=13_MEMBER=2071_PSO,,
GEN=19_MEMBER=3153_PSO,GEN=17_MEMBER=2861_PSO,,
GEN=19_MEMBER=3154_PSO,GEN=11_MEMBER=1721_PSO,,
GEN=19_MEMBER=3155_PSO,GEN=14_MEMBER=2364_PSO,,
GEN=19_MEMBER=3156_PSO,GEN=14_MEMBER=2319_PSO,,
GEN=19_MEMBER=3157_PSO,GEN=16_MEMBER=2611_PSO,,
GEN=19_MEMBER=3158_PSO,GEN=18_MEMBER=2985_PSO,,
GEN=19_MEMBER=3159_PSO,GEN=16_MEMBER=2598_PSO,,
GEN=19_MEMBER=3160_PSO,GEN=17_MEMBER=2796_PSO,,
GEN=19_MEMBER=3161_PSO,GEN=18_MEMBER=3027_PSO,,
GEN=19_MEMBER=3162_PSO,GEN=16_MEMBER=2597_PSO,,
GEN=19_MEMBER=3163_PSO,GEN=14_MEMBER=2349_PSO,,
GEN=19_MEMBER=3164_PSO,GEN=11_MEMBER=1769_PSO,,
GEN=19_MEMBER=3165_PSO,GEN=18_MEMBER=3086_PSO,,
GEN=19_MEMBER=3166_PSO,GEN=15_MEMBER=2438_PSO,,
GEN=19_MEMBER=3167_PSO,GEN=12_MEMBER=1896_PSO,,
GEN=19_MEMBER=3168_PSO,GEN=16_MEMBER=2698_PSO,,
GEN=19_MEMBER=3169_PSO,GEN=18_MEMBER=2929_PSO,,
GEN=19_MEMBER=3170_PSO,GEN=15_MEMBER=2461_PSO,,
GEN=19_MEMBER=3171_PSO,GEN=17_MEMBER=2757_PSO,,
GEN=19_MEMBER=3172_PSO,GEN=16_MEMBER=2690_PSO,,
GEN=19_MEMBER=3173_PSO,GEN=17_MEMBER=2830_PSO,,
GEN=19_MEMBER=3174_PSO,GEN=17_MEMBER=2850_PSO,,
GEN=19_MEMBER=3175_PSO,GEN=18_MEMBER=3059_PSO,,
GEN=19_MEMBER=3176_PSO,GEN=17_MEMBER=2859_PSO,,
GEN=19_MEMBER=3177_PSO,GEN=17_MEMBER=2783_PSO,,
GEN=19_MEMBER=3178_PSO,GEN=15_MEMBER=2526_PSO,,
GEN=19_MEMBER=3179_PSO,GEN=17_MEMBER=2766_PSO,,
GEN=19_MEMBER=3180_PSO,GEN=18_MEMBER=3071_PSO,,
GEN=19_MEMBER=3181_PSO,GEN=16_MEMBER=2613_PSO,,
GEN=19_MEMBER=3182_PSO,GEN=16_MEMBER=2691_PSO,,
GEN=19_MEMBER=3183_PSO,GEN=13_MEMBER=2142_PSO,,
GEN=19_MEMBER=3184_PSO,GEN=17_MEMBER=2760_PSO,,
GEN=19_MEMBER=3185_PSO,GEN=13_MEMBER=2100_PSO,,
GEN=19_MEMBER=3186_PSO,GEN=18_MEMBER=3043_PSO,,
GEN=19_MEMBER=3187_PSO,GEN=17_MEMBER=2772_PSO,,
GEN=19_MEMBER=3188_PSO,GEN=17_MEMBER=2865_PSO,,
GEN=19_MEMBER=3189_PSO,GEN=13_MEMBER=2202_PSO,,
GEN=19_MEMBER=3190_PSO,GEN=18_MEMBER=2995_PSO,,
GEN=19_MEMBER=3191_PSO,GEN=17_MEMBER=2768_PSO,,
GEN=19_MEMBER=3192_PSO,GEN=12_MEMBER=1915_PSO,,
GEN=19_MEMBER=3193_PSO,GEN=17_MEMBER=2849_PSO,,
GEN=19_MEMBER=3194_PSO,GEN=18_MEMBER=3012_PSO,,
GEN=19_MEMBER=3195_PSO,GEN=15_MEMBER=2519_PSO,,
GEN=19_MEMBER=3196_PSO,GEN=16_MEMBER=2657_PSO,,
GEN=19_MEMBER=3197_PSO,GEN=18_MEMBER=3057_PSO,,
GEN=19_MEMBER=3198_PSO,GEN=16_MEMBER=2692_PSO,,
GEN=19_MEMBER=3199_PSO,GEN=10_MEMBER=1603_PSO,,
GEN=19_MEMBER=3200_PSO,GEN=17_MEMBER=2836_PSO,,
GEN=19_MEMBER=3201_PSO,GEN=10_MEMBER=1614_PSO,,
GEN=19_MEMBER=3202_PSO,GEN=17_MEMBER=2855_PSO,,
GEN=19_MEMBER=3203_PSO,GEN=13_MEMBER=2189_PSO,,
GEN=19_MEMBER=3204_PSO,GEN=18_MEMBER=3089_PSO,,
GEN=19_MEMBER=3205_PSO,GEN=16_MEMBER=2658_PSO,,
GEN=19_MEMBER=3206_PSO,GEN=18_MEMBER=2991_PSO,,
GEN=19_MEMBER=3207_PSO,GEN=15_MEMBER=2544_PSO,,
GEN=19_MEMBER=3208_PSO,GEN=14_MEMBER=2300_PSO,,
GEN=19_MEMBER=3209_PSO,GEN=18_MEMBER=3029_PSO,,
GEN=19_MEMBER=3210_PSO,GEN=17_MEMBER=2842_PSO,,
GEN=19_MEMBER=3211_PSO,GEN=12_MEMBER=1993_PSO,,
GEN=19_MEMBER=3212_PSO,GEN=18_MEMBER=3004_PSO,,
GEN=19_MEMBER=3213_PSO,GEN=18_MEMBER=3072_PSO,,
GEN=19_MEMBER=3214_PSO,GEN=11_MEMBER=1779_PSO,,
GEN=19_MEMBER=3215_PSO,GEN=18_MEMBER=2994_PSO,,
GEN=19_MEMBER=3216_PSO,GEN=16_MEMBER=2599_PSO,,
GEN=19_MEMBER=3217_PSO,GEN=11_MEMBER=1783_PSO,,
GEN=19_MEMBER=3218_PSO,GEN=15_MEMBER=2533_PSO,,
GEN=19_MEMBER=3219_PSO,GEN=11_MEMBER=1731_PSO,,
GEN=19_MEMBER=3220_PSO,GEN=16_MEMBER=2679_PSO,,
GEN=19_MEMBER=3221_PSO,GEN=16_MEMBER=2709_PSO,,
GEN=19_MEMBER=3222_PSO,GEN=8_MEMBER=1339_PSO,,
GEN=19_MEMBER=3223_PSO,131,,
GEN=19_MEMBER=3224_PSO,GEN=9_MEMBER=1435_PSO,,
GEN=19_MEMBER=3225_PSO,GEN=18_MEMBER=3061_PSO,,
GEN=19_MEMBER=3226_PSO,GEN=16_MEMBER=2670_PSO,,
GEN=19_MEMBER=3227_PSO,GEN=14_MEMBER=2348_PSO,,
GEN=19_MEMBER=3228_PSO,GEN=18_MEMBER=2931_PSO,,
GEN=19_MEMBER=3229_PSO,GEN=14_MEMBER=2293_PSO,,
GEN=19_MEMBER=3230_PSO,GEN=10_MEMBER=1667_PSO,,
GEN=19_MEMBER=3231_PSO,GEN=15_MEMBER=2512_PSO,,
GEN=19_MEMBER=3232_PSO,GEN=13_MEMBER=2137_PSO,,
GEN=19_MEMBER=3233_PSO,GEN=13_MEMBER=2149_PSO,,
GEN=19_MEMBER=3234_PSO,GEN=18_MEMBER=2960_PSO,,
GEN=19_MEMBER=3235_PSO,GEN=17_MEMBER=2773_PSO,,
GEN=19_MEMBER=3236_PSO,GEN=17_MEMBER=2804_PSO,,
GEN=19_MEMBER=3237_PSO,GEN=18_MEMBER=3079_PSO,,
GEN=19_MEMBER=3238_PSO,GEN=14_MEMBER=2297_PSO,,
GEN=19_MEMBER=3239_PSO,GEN=18_MEMBER=3077_PSO,,
GEN=19_MEMBER=3240_PSO,GEN=17_MEMBER=2912_PSO,,
GEN=19_MEMBER=3241_PSO,GEN=18_MEMBER=2970_PSO,,
GEN=19_MEMBER=3242_PSO,GEN=15_MEMBER=2480_PSO,,
GEN=19_MEMBER=3243_PSO,GEN=18_MEMBER=3008_PSO,,
GEN=19_MEMBER=3244_PSO,GEN=14_MEMBER=2244_PSO,,
GEN=19_MEMBER=3245_PSO,GEN=18_MEMBER=3000_PSO,,
GEN=19_MEMBER=3246_PSO,GEN=18_MEMBER=3052_PSO,,
GEN=19_MEMBER=3247_PSO,GEN=16_MEMBER=2622_PSO,,
GEN=19_MEMBER=3248_PSO,GEN=18_MEMBER=2937_PSO,,
GEN=19_MEMBER=3249_PSO,GEN=17_MEMBER=2784_PSO,,
GEN=19_MEMBER=3250_PSO,GEN=14_MEMBER=2256_PSO,,
GEN=19_MEMBER=3251_PSO,32,,
GEN=19_MEMBER=3252_PSO,GEN=17_MEMBER=2862_PSO,,
GEN=19_MEMBER=3253_PSO,GEN=15_MEMBER=2421_PSO,,
GEN=19_MEMBER=3254_PSO,GEN=18_MEMBER=2998_PSO,,
GEN=19_MEMBER=3255_PSO,123,,
GEN=19_MEMBER=3256_PSO,GEN=18_MEMBER=3064_PSO,,
GEN=19_MEMBER=3257_PSO,GEN=18_MEMBER=3039_PSO,,
GEN=19_MEMBER=3258_PSO,GEN=16_MEMBER=2736_PSO,,
GEN=19_MEMBER=3259_PSO,66,,
GEN=19_MEMBER=3260_PSO,GEN=15_MEMBER=2569_PSO,,
GEN=19_MEMBER=3261_PSO,44,,
GEN=19_MEMBER=3262_PSO,GEN=16_MEMBER=2626_PSO,,
GEN=19_MEMBER=3263_PSO,GEN=18_MEMBER=2957_PSO,,
GEN=19_MEMBER=3264_PSO,5,,
GEN=19_MEMBER=3265_PSO,GEN=18_MEMBER=3041_PSO,,
