generation,member,lpr:total_combined:bdpl,obj_well,nsga2_front,nsga2_crowding_distance,spea2_unconstrained_fitness,spea2_constrained_fitness,is_feasible,feasible_distance
1,gen=1_member=112_pso,4.2897,15529.6,6,0.083917,409.022,409.022,1,-999
1,gen=1_member=113_pso,3.96829,14410.9,7,1e+30,0.0027274,0.0027274,1,-999
1,gen=1_member=114_pso,3.95647,14550,5,1e+30,70.004,70.004,1,-999
1,gen=1_member=115_pso,4.1423,15267.5,6,0.0403721,1018.01,1018.01,1,-999
1,gen=1_member=116_pso,4.18176,15768.7,1,0.11897,1837.01,1837.01,1,-999
1,gen=1_member=117_pso,4.12905,15350.1,4,0.0461511,1272.01,1272.01,1,-999
1,gen=1_member=118_pso,4.05709,15084.5,6,0.00498507,1424.01,1424.01,1,-999
1,gen=1_member=119_pso,3.93378,15163,2,0.0978895,1816.02,1816.02,1,-999
1,gen=1_member=120_pso,4.2643,15411.2,9,0.0671686,216.018,216.018,1,-999
1,gen=1_member=121_pso,4.17712,14968.9,10,0.0605675,291.016,291.016,1,-999
1,gen=1_member=122_pso,4.20516,15487,5,0.0579425,1159.02,1159.02,1,-999
1,gen=1_member=123_pso,4.10879,15055.6,8,0.0329652,937.014,937.014,1,-999
1,gen=1_member=124_pso,4.3095,15683.6,5,0.069695,505.011,505.011,1,-999
1,gen=1_member=125_pso,4.17799,15386.3,7,0.0490769,945.019,945.019,1,-999
1,gen=1_member=126_pso,4.04293,15232.8,3,0.0550246,1847.02,1847.02,1,-999
1,gen=1_member=127_pso,3.96,14768.3,5,0.00858147,227.006,227.006,1,-999
1,gen=1_member=128_pso,4.21016,15376.9,8,0.0676458,665.016,665.016,1,-999
1,gen=1_member=129_pso,4.1561,15122,8,0.0538512,645.016,645.016,1,-999
1,gen=1_member=130_pso,4.16597,15069.4,9,0.0408135,599.014,599.014,1,-999
1,gen=1_member=131_pso,3.72164,14302.1,2,1e+30,3.0021,3.0021,1,-999
1,gen=1_member=132_pso,4.24073,15528,6,0.0614221,764.021,764.021,1,-999
1,gen=1_member=133_pso,4.1809,15351.4,8,0.0114556,827.014,827.014,1,-999
1,gen=1_member=134_pso,4.21736,14931.5,12,0.0687852,0.0151882,0.0151882,1,-999
1,gen=1_member=135_pso,4.08532,14909,8,0.0489404,280.013,280.013,1,-999
1,gen=1_member=136_pso,4.33812,15427.5,11,0.461072,58.0204,58.0204,1,-999
1,gen=1_member=137_pso,3.97039,15389.2,1,0.00075378,2313.02,2313.02,1,-999
1,gen=1_member=138_pso,4.23158,15482,7,0.0428029,786.022,786.022,1,-999
1,gen=1_member=139_pso,4.14494,14978.1,9,0.0350495,407.016,407.016,1,-999
1,gen=1_member=140_pso,4.19121,15669.1,3,0.0139153,1657.01,1657.01,1,-999
1,gen=1_member=141_pso,4.09341,15148.7,7,0.0784609,1230.02,1230.02,1,-999
1,gen=1_member=142_pso,3.90272,15074.7,2,0.0518662,1568.01,1568.01,1,-999
1,gen=1_member=143_pso,4.22804,15125.5,11,0.102625,306.017,306.017,1,-999
1,gen=1_member=144_pso,4.12873,15192.8,6,0.03607,1081.02,1081.02,1,-999
1,gen=1_member=145_pso,4.22812,15508.3,6,0.00780687,834.021,834.021,1,-999
1,gen=1_member=146_pso,4.27287,15582.6,5,0.0844564,626.017,626.017,1,-999
1,gen=1_member=147_pso,4.13281,15083.7,8,0.0575789,843.014,843.014,1,-999
1,gen=1_member=148_pso,4.15023,15195.2,7,0.0871196,904.021,904.021,1,-999
1,gen=1_member=149_pso,4.23251,15533.5,5,0.0234681,870.023,870.023,1,-999
1,gen=1_member=150_pso,4.09027,14628.7,11,1e+30,0.00407752,0.00407752,1,-999
1,gen=1_member=151_pso,4.22914,15455.6,7,0.00526353,721.022,721.022,1,-999
1,gen=1_member=152_pso,4.21444,15364.8,9,0.0703917,638.015,638.015,1,-999
1,gen=1_member=153_pso,4.37821,15427.4,12,0.603408,0.0203532,0.0203532,1,-999
1,gen=1_member=154_pso,4.04588,15214.4,4,0.0834958,1840.02,1840.02,1,-999
1,gen=1_member=155_pso,4.09919,14715,10,0.0599989,0.00510301,0.00510301,1,-999
1,gen=1_member=156_pso,4.10725,15184.9,6,0.0351045,1251.02,1251.02,1,-999
1,gen=1_member=157_pso,4.32227,15565.3,6,0.052948,185.019,185.019,1,-999
1,gen=1_member=158_pso,3.96354,14513.1,6,1e+30,15.0035,15.0035,1,-999
1,gen=1_member=159_pso,4.07179,15254.7,3,0.0433587,1686.01,1686.01,1,-999
1,gen=1_member=160_pso,4.31982,14965.4,14,1e+30,0.0165088,0.0165088,1,-999
1,gen=1_member=161_pso,3.85358,14555.2,2,0.107433,90.0039,90.0039,1,-999
