member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=49_member=8363_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.673507620197372,4.926492379802628
gen=44_member=7456_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.6666146175348775,4.933385382465122
gen=40_member=6804_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.2288251796345393,5.371174820365461
gen=38_member=6471_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.4719662407726584,5.128033759227341
gen=22_member=3634_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,2.8319717394100095,5.76802826058999
gen=44_member=7539_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.0109412,36.01086498046887,114.62339418046886,3.71574,3.9570624676331128,4.642937532366886
gen=49_member=8356_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.6425995537849625,5.957400446215037
gen=46_member=7849_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.7256816,33.7256272553146,112.3381564553146,2.71464,2.9157976477767917,5.684202352223208
gen=42_member=7200_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.3322924,35.33222140569574,113.94475060569573,3.37515,3.608430574359147,4.9915694256408525
gen=38_member=6459_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.735932399999996,36.73590992805043,115.34843912805044,4.07908,4.331419933505953,4.268580066494047
gen=40_member=6838_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.5538168035473896,7.04618319645261
gen=35_member=5994_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.683276,34.68326987798987,113.29579907798986,3.07603,3.293988280869039,5.306011719130961
gen=39_member=6670_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.5125866037911098,6.087413396208889
gen=48_member=8120_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.049485600000004,36.049477181493145,114.66200638149316,3.72385,3.9653628829022765,4.634637117097723
gen=47_member=7929_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.2756256,33.27569117913837,111.88822037913837,2.58067,2.7758654592444305,5.824134540755569
gen=32_member=5467_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.4252,35.425295105606956,114.03782430560697,3.40923,3.64380794200678,4.95619205799322
gen=45_member=7589_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.264561199999996,35.264548182297666,113.87707738229766,3.34169,3.572301013488524,5.027698986511476
gen=42_member=7063_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.7798956,32.77998072785285,111.39250992785287,2.41578,2.601005667093989,5.99899433290601
gen=46_member=7783_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.2509704,35.250884894283324,113.86341409428333,3.33505,3.56683047713974,5.033169522860259
gen=42_member=7112_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,29.955014399999996,29.954952265185444,108.56748146518542,1.80414,1.9589801238483235,6.641019876151676
gen=43_member=7278_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,26.961028,26.96102909294159,105.5735582929416,1.36641,1.4991754850937329,7.100824514906266
gen=48_member=8123_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.7057052,35.70569359544761,114.31822279544762,3.56822,3.807212463242507,4.792787536757492
gen=38_member=6409_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.5586572,35.558655547749574,114.17118474774956,3.48534,3.723136672252623,4.876863327747376
gen=36_member=6139_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.7221188,36.722176673504485,115.33470587350449,4.07625,4.328443900250612,4.271556099749388
gen=40_member=6783_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.2880288,34.28795088667764,112.90048008667765,2.92983,3.146978117805089,5.453021882194911
gen=29_member=4924_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.3221908,33.32221023991749,111.93473943991748,2.58783,2.782950587616631,5.817049412383369
gen=46_member=7822_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.6993932,36.69936383186918,115.31189303186918,4.06609,4.318371297244999,4.281628702755
gen=33_member=5655_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.6303988,35.630370058555734,114.24289925855572,3.51718,3.7543294734202117,4.845670526579788
gen=31_member=5227_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.1920756,33.191986899653344,111.80451609965334,2.57051,2.763966963178825,5.836033036821174
gen=46_member=7810_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.574104,34.57406416730866,113.18659336730867,3.02342,3.2361866753128474,5.363813324687152
gen=28_member=4720_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.3848732,35.38488870745046,113.99741790745045,3.39794,3.6321038088185578,4.967896191181442
gen=31_member=5250_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.0534204,34.05351185359164,112.66604105359163,2.82385,3.03567974586498,5.564320254135019
gen=46_member=7862_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.5019168,34.50190548961805,113.11443468961807,2.9983,3.2092333252281913,5.390766674771808
gen=29_member=4911_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.8640404,33.86401239624249,112.47654159624248,2.75415,2.956719261441635,5.6432807385583645
gen=43_member=7385_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,26.117729999999998,26.117703630103588,104.73023283010357,1.30432,1.4316792329248003,7.168320767075199
gen=34_member=5724_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.5597712,35.55966917902097,114.17219837902098,3.48909,3.7268340644215225,4.873165935578477
gen=39_member=6557_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,30.951821600000002,30.95190437561837,109.56443357561837,1.98352,2.148493779912639,6.45150622008736
gen=43_member=7341_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.697461600000004,35.69752068422161,114.31004988422161,3.54777,3.786252187996069,4.81374781200393
gen=37_member=6349_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.8629264,33.862942575484915,112.47547177548492,2.74347,2.9468255156641465,5.653174484335853
gen=41_member=6889_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,27.384348,27.38432060845482,105.99684980845481,1.4106,1.5441063279218055,7.055893672078194
gen=47_member=8010_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.483498,33.48339815320258,112.09592735320258,2.63426,2.83191409702798,5.76808590297202
gen=38_member=6465_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.5849476,35.58483752237572,114.19736672237573,3.49711,3.73511225281157,4.86488774718843
gen=29_member=4976_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.8534196,32.85346614458213,111.46599534458214,2.44488,2.6316855434523627,5.9683144565476365
gen=34_member=5729_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.1272428,36.12729970982421,114.7398289098242,3.76248,4.005269950682776,4.594730049317223
gen=46_member=7888_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.783460399999996,32.783404919650515,111.3959341196505,2.41843,2.603790672129217,5.996209327870782
gen=46_member=7821_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,31.01933,31.019254054929405,109.63178325492942,1.99327,2.1586759241317557,6.441324075868244
gen=48_member=8165_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.0845388,35.08459194378328,113.69712114378328,3.24714,3.474884714284967,5.125115285715033
gen=36_member=6131_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.0098272,36.00986073528155,114.62238993528156,3.70849,3.9502217609202956,4.649778239079704
gen=32_member=5391_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.261589199999996,33.261505768011496,111.8740349680115,2.57343,2.7676652524999183,5.832334747500081
gen=34_member=5740_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,27.0249716,27.025055498234494,105.63758469823449,1.37217,1.5031767694597602,7.09682323054024
gen=35_member=5978_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.7979444,35.798046250315835,114.41057545031585,3.60663,3.8461272398761923,4.753872760123807
gen=32_member=5373_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.4901084,34.49010839919886,113.10263759919886,2.995,3.2087302702272478,5.391269729772752
gen=44_member=7565_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.9715036,32.97144846847227,111.58397766847226,2.47831,2.667685308042804,5.932314691957195
gen=45_member=7737_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.1261288,36.12613241634489,114.7386616163449,3.75756,4.000509386187726,4.599490613812273
gen=35_member=6019_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.062408,36.06245626130536,114.67498546130537,3.73038,3.9721604471687826,4.627839552831217
gen=46_member=7796_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.467532,35.46763029885118,114.08015949885117,3.43824,3.6740057176297554,4.925994282370244
gen=47_member=7977_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.5069676,35.506986680921436,114.11951588092144,3.45533,3.691109931477433,4.908890068522567
gen=49_member=8311_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.0073764,36.00733726709178,114.61986646709177,3.70558,3.9469814891761374,4.653018510823863
gen=29_member=4851_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.2643384,35.264277472776136,113.87680667277613,3.33985,3.571717615064887,5.028282384935112
gen=34_member=5819_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.5609588,34.56103873283972,113.17356793283972,3.0224,3.235336863320416,5.364663136679583
gen=38_member=6490_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.0697604,36.069858023161345,114.68238722316136,3.73254,3.9744165686289064,4.625583431371093
gen=42_member=7145_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.306151199999995,36.30614392385608,114.9186731238561,3.85887,4.105821039565,4.494178960435
gen=28_member=4655_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.7361532,33.73614280489097,112.34867200489097,2.71633,2.917525760140976,5.682474239859024
gen=24_member=4008_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.7668996,33.76696087691461,112.3794900769146,2.71969,2.92169450550438,5.6783054944956195
gen=34_member=5732_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.7822728,33.7821917262945,112.39472092629453,2.72045,2.9217524278014997,5.6782475721985
gen=40_member=6768_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.653050799999995,36.65302211816361,115.26555131816362,4.06357,4.3179244190197865,4.282075580980213
gen=44_member=7554_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.7114224,33.71131958774986,112.32384878774988,2.69854,2.8988396588869496,5.7011603411130505
gen=18_member=3072_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,37.154796399999995,37.15490686727385,115.76743606727385,4.37912,4.6438423915189615,3.956157608481038
gen=50_member=8445_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,20.94736636,20.947372107145803,99.55990130714581,1.01547,1.1204518149219516,7.479548185078048
gen=50_member=8506_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.1778184,36.17771080932583,114.79024000932583,3.79088,4.034758049021007,4.565241950978993
gen=50_member=8596_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,31.6560924,31.656131000200023,110.26866020020003,2.13446,2.3078768492962203,6.292123150703779
gen=50_member=8464_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.1692028,35.16929619734085,113.78182539734085,3.28738,3.516293323329583,5.083706676670417
gen=50_member=8489_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,33.927984,33.928075253726064,112.54060445372608,2.76217,2.9667465437673672,5.633253456232632
gen=50_member=8579_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.2674576,35.267503555717184,113.8800327557172,3.34196,3.57391707699757,5.02608292300243
gen=50_member=8474_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,28.369124,28.369120398124426,106.98164959812442,1.54501,1.687428873839085,6.912571126160914
gen=50_member=8555_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,34.7982408,34.798261721440575,113.41079092144058,3.12278,3.3440666831567896,5.25593331684321
gen=50_member=8483_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,32.124418,32.12450543561306,110.73703463561304,2.25475,2.4319353813204314,6.168064618679568
gen=50_member=8443_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,29.0288348,29.028751720435796,107.64128092043579,1.62866,1.7741169055038006,6.825883094496199
gen=50_member=8469_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,27.342684399999996,27.342638190802248,105.95516739080225,1.39731,1.5294023694428829,7.070597630557117
gen=50_member=8584_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,36.776259200000005,36.77633515260383,115.38886435260383,4.09976,4.353987345819373,4.2460126541806265
gen=50_member=8572_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.3808628,35.38077037906462,113.99329957906461,3.38958,3.623312285000977,4.976687714999023
gen=50_member=8550_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.4354488,35.43550778076299,114.048036980763,3.41089,3.645557074997786,4.954442925002214
gen=50_member=8507_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,29.1130532,29.113125122660595,107.72565432266059,1.64928,1.7961811450215377,6.803818854978462
gen=50_member=8467_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,28.4317308,28.431750054504132,107.04427925450413,1.56923,1.7112863762149593,6.888713623785041
gen=50_member=8487_pso,50,transmissivity_zplus_1p20,transmissivity,Transmissivity,T,1.12,1904.0000000000002,1700.0,0.07981140824009199,1.12,1904.0000000000002,,,35.5025116,35.50262187067714,114.11515107067714,3.45215,3.687259637253749,4.91274036274625
152,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,39.0853584,39.0854414587126,117.6979706587126,4.78258,5.151509965932857,3.4484900340671425
gen=36_member=6021_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,15.73043752,15.730428646974957,94.34295784697495,0.811083,0.9240101439168176,7.6759898560831825
16,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,38.467534,38.46752870631738,117.08005790631736,4.48927,4.845748048586783,3.7542519514132167
130,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,38.6001,38.60014577795708,117.21267497795709,4.69071,5.054365465607029,3.5456345343929705
95,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,38.900657200000005,38.90068138512153,117.51321058512153,4.70127,5.069671029411175,3.5303289705888243
156,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,37.6137644,37.61379239712806,116.22632159712806,4.4265,4.776049496605898,3.8239505033941015
gen=47_member=7948_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,28.5299856,28.529932454502454,107.14246165450244,1.5703,1.7584073228367314,6.841592677163268
gen=48_member=8161_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,24.5082228,24.508282368015493,103.1208115680155,1.17026,1.3333674567090514,7.266632543290948
gen=33_member=5661_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,36.8916696,36.89173247767671,115.50426167767671,4.21575,4.5565047488575745,4.043495251142425
gen=47_member=7921_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,37.0291372,37.029124549782175,115.6416537497822,4.27101,4.613381665264546,3.9866183347354536
gen=40_member=6722_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,29.2066292,29.206608318766545,107.81913751876654,1.65561,1.8499679649588887,6.7500320350411105
gen=48_member=8113_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,37.0135412,37.01352492542517,115.62605412542518,4.2324,4.5733950226773805,4.026604977322619
gen=48_member=8218_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,36.6236412,36.62363801974855,115.23616721974857,4.03399,4.364248780576331,4.235751219423669
gen=42_member=7058_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,17.825114,17.82511697626178,96.4376461762618,0.864582,0.9910522047106307,7.608947795289369
gen=48_member=8245_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,36.87897,36.87888641911074,115.49141561911075,4.17121,4.5107333646749925,4.089266635325007
gen=41_member=6922_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,32.1159516,32.11592080418332,110.72845000418333,2.24821,2.4817241092452114,6.118275890754788
gen=41_member=6885_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,16.94815092,16.94814371857778,95.56067291857778,0.828565,0.9467960640356655,7.653203935964334
gen=37_member=6262_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,25.3729096,25.372800727077287,103.98532992707726,1.2425,1.4087374734070983,7.191262526592901
gen=39_member=6554_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,22.91498,22.91493475179726,101.52746395179726,1.07599,1.2303017472476305,7.369698252752369
gen=44_member=7409_pso,50,transmissivity_zplus_1p60,transmissivity,Transmissivity,T,1.1600000000000001,1972.0000000000002,1700.0,0.045588999785278535,1.1600000000000001,1972.0000000000002,,,29.026161199999997,29.02617500954204,107.63870420954201,1.61819,1.8087528827367827,6.791247117263217
