member,generation,scenario,scenario_label,T_factor,S_factor,T_value,S_value,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=42_member=7094_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.7239728,32.72396444274264,111.33649364274265,2.40462,2.706398059262839,5.8936019407371605
gen=45_member=7577_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.348481199999995,33.348578128286576,111.96110732828657,2.59343,2.9112217506291125,5.688778249370888
gen=38_member=6402_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.511791600000002,30.51186014513365,109.12438934513365,1.8927,2.154937402225535,6.445062597774465
gen=31_member=5196_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,37.154128,37.154036317385696,115.76656551738569,4.37901,4.807252867905864,3.792747132094136
gen=41_member=6995_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.818796869513293,5.781203130486707
gen=39_member=6611_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.8961992,35.89623286365389,114.5087620636539,3.66312,4.053351880182581,4.5466481198174185
gen=49_member=8310_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.436708,30.43676948862573,109.04929868862573,1.88142,2.1438141905678765,6.456185809432123
gen=41_member=6917_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.7027312,30.7026693264571,109.3151985264571,1.93448,2.1998281641891277,6.4001718358108715
gen=42_member=7156_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.610492,30.610510708305725,109.22303990830572,1.91823,2.182905979425079,6.41709402057492
gen=29_member=4898_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.9271684,35.92717187396659,114.5397010739666,3.68037,4.078107057139229,4.521892942860771
gen=47_member=7961_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.81844,32.81846706326812,111.43099626326813,2.42627,2.730474675945492,5.869525324054507
gen=31_member=5213_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.374698,34.37459988167344,112.98712908167344,2.94698,3.2898932878106315,5.310106712189368
gen=33_member=5529_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,1.0581391282707728,7.541860871729227
gen=41_member=6902_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,1.9773313120548444,6.622668687945155
gen=43_member=7373_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,2.172276293733363,6.427723706266637
gen=43_member=7354_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.3656388,36.365559376347385,114.97808857634739,3.91205,4.315338187451764,4.284661812548236
gen=48_member=8255_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,1.064482751214942,7.535517248785058
gen=38_member=6443_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.4302873610743796,6.1697126389256205
gen=47_member=7988_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,2.2114894692791505,6.388510530720849
gen=37_member=6360_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.7419885148656373,6.858011485134362
gen=48_member=8171_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.994082,34.99403631605541,113.60656551605543,3.20978,3.5775680343016036,5.022431965698396
gen=45_member=7732_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.7560054832948766,6.8439945167051235
gen=35_member=5956_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,3.175708569579991,5.424291430420009
gen=45_member=7623_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.5745609216336864,7.025439078366313
gen=34_member=5765_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,2.2514159955321946,6.348584004467805
gen=38_member=6501_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.6164605551773654,5.983539444822634
gen=48_member=8203_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.6320953372794986,5.9679046627205015
gen=47_member=7974_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.601414692918746,4.998585307081253
gen=42_member=7123_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,3.300584861748761,5.299415138251239
gen=30_member=5110_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,4.335809551113737,4.2641904488862625
gen=40_member=6879_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.861763433336294,4.738236566663706
gen=31_member=5217_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,4.347602371570597,4.252397628429403
gen=42_member=7215_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.5396703990302836,5.060329600969716
gen=37_member=6211_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,1.1853239965643358,7.414676003435664
gen=40_member=6803_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280125,2.72359,3.052619585360663,5.547380414639337
gen=30_member=5155_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,3.1833601093791994,5.4166398906208
gen=32_member=5405_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.6992891296892203,6.900710870310779
gen=37_member=6224_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.70227209615809,4.8977279038419095
gen=36_member=6188_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.5528927160899952,7.047107283910004
gen=44_member=7508_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.030844,35.030748929325185,113.64327812932517,3.22133,3.5901851672846647,5.009814832715335
gen=48_member=8233_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,3.4153299517566613,5.184670048243339
gen=27_member=4602_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.4113224318014415,6.188677568198559
gen=34_member=5714_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.7387372751330936,4.861262724866906
gen=33_member=5592_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.76655217339819,5.83344782660181
gen=46_member=7897_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979495,3.05438,3.404842586928379,5.1951574130716205
gen=44_member=7516_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,4.148351322211893,4.451648677788107
gen=47_member=8023_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.075776,36.0756878960716,114.68821709607163,3.73629,4.129739110187976,4.470260889812024
gen=43_member=7367_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.8665668,35.86655852747779,114.47908772747779,3.64645,4.039565584716459,4.560434415283541
gen=41_member=6969_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,3.162380426456976,5.4376195735430235
gen=34_member=5825_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.2095478138263167,7.3904521861736825
gen=40_member=6799_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.5560232494027693,5.04397675059723
gen=36_member=6120_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.9581376,35.95802982865704,114.57055902865704,3.68918,4.080142520480051,4.519857479519948
gen=43_member=7295_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.8432671838795462,4.756732816120453
gen=37_member=6202_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,2.040025869543847,6.559974130456153
gen=41_member=6991_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.3934888,36.393381324833584,115.00591052483358,3.91812,4.3243562550920736,4.275643744907926
gen=34_member=5786_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.6983528,35.69845644451818,114.31098564451818,3.5556,3.944163729961519,4.655836270038481
gen=46_member=7820_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.8603284,35.860377441964175,114.47290664196417,3.63264,4.022896636635145,4.577103363364855
gen=49_member=8399_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.851862,35.85181623963164,114.46434543963164,3.62622,4.01607493191112,4.583925068088879
gen=34_member=5808_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,4.361659328483985,4.238340671516014
gen=43_member=7329_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.5634220474070784,5.036577952592921
gen=42_member=7088_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.7903692,35.79047148072272,114.40300068072271,3.60323,3.992911055856334,4.6070889441436655
gen=45_member=7708_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.8571336,33.85718549462576,112.46971469462578,2.7429,3.074932669703926,5.525067330296073
gen=32_member=5495_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.5078785434987723,7.092121456501228
gen=41_member=6992_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.8253488,35.82539989519937,114.43792909519937,3.61253,4.001472323249348,4.598527676750652
gen=44_member=7474_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.885948405529572,4.714051594470428
gen=38_member=6529_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.6110888,34.611036113818564,113.22356531381857,3.04111,3.390482604641159,5.209517395358841
gen=38_member=6418_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.4430976,34.443010318174956,113.05553951817497,2.97833,3.3210698970690578,5.278930102930942
gen=42_member=7193_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.445622,33.44556490244684,112.05809410244683,2.62386,2.9449504147863315,5.655049585213668
gen=40_member=6846_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.8250926708024107,5.774907329197589
gen=42_member=7137_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.4524632168230567,6.1475367831769425
gen=41_member=6951_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.4484602626729113,6.151539737327088
gen=44_member=7514_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,3.3138363250673244,5.286163674932675
gen=26_member=4423_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.826238,32.826298754166096,111.43882795416609,2.44423,2.749447567804965,5.850552432195035
gen=30_member=5151_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,4.25452455555339,4.34547544444661
gen=36_member=6144_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,3.3523349702216207,5.2476650297783785
gen=41_member=6946_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,3.9311528779811318,4.668847122018867
gen=43_member=7239_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.7208556,35.72083483075705,114.33336403075705,3.56889,3.9578815777483887,4.642118422251611
gen=20_member=3413_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.7846609427878994,5.8153390572121
gen=35_member=5913_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.1914352426125243,7.4085647573874756
gen=47_member=7945_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,3.383389059119454,5.216610940880546
gen=31_member=5214_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.8049989931419135,4.795001006858087
gen=35_member=5893_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,16.002053,16.002041893722712,94.61457109372272,0.813288,0.9541055463898547,7.645894453610145
gen=42_member=7082_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.697386,33.697411190937146,112.30994039093714,2.69841,3.0254800128223156,5.574519987177684
gen=44_member=7534_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.346848,34.34682017838482,112.95934937838484,2.93385,3.274719777454009,5.325280222545991
gen=45_member=7645_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.619036,35.61911037390231,114.23163957390231,3.51669,3.9028527834522784,4.697147216547721
gen=39_member=6590_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.736378,36.73640015568762,115.3489293556876,4.09121,4.501990753530085,4.098009246469915
gen=38_member=6398_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.0974612,35.09741973001883,113.70994893001883,3.25449,3.6256146229922854,4.974385377007714
gen=45_member=7594_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.3103844,36.31039554746737,114.92292474746739,3.8606,4.259995330070092,4.3400046699299075
gen=48_member=8227_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.9072636,33.90734269461019,112.51987189461022,2.7553,3.088644417987419,5.51135558201258
gen=30_member=5150_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.47793,36.47794126781239,115.0904704678124,3.95517,4.359273835076076,4.240726164923924
gen=49_member=8327_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,30.106963999999998,30.10695679161178,108.71948599161179,1.80674,2.062911080794513,6.537088919205487
gen=43_member=7261_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.4863208,34.48623759426499,113.09876679426499,2.98936,3.333123987724793,5.2668760122752065
gen=36_member=6133_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.8721368,35.87203034437702,114.48455954437703,3.65379,4.044672349726308,4.555327650273692
gen=41_member=6892_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,29.7658572,29.765857301341477,108.37838650134148,1.79322,2.0458649663943285,6.554135033605672
gen=47_member=8012_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,4.0939875233948895,4.50601247660511
gen=47_member=7966_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.7234536,33.72345101193558,112.3359802119356,2.70123,3.0283247511912568,5.571675248808743
gen=49_member=8363_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.820006445286748,4.7799935547132515
gen=44_member=7456_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.814050283267725,4.785949716732274
gen=40_member=6804_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.362408457774353,5.237591542225647
gen=38_member=6471_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.61490207135557,4.9850979286444295
gen=22_member=3634_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,2.956548862965492,5.643451137034507
gen=44_member=7539_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.0109412,36.01086498046887,114.62339418046886,3.71574,4.108038808741873,4.4919611912581265
gen=49_member=8356_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.7615465884351496,5.83845341156485
gen=46_member=7849_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.7256816,33.7256272553146,112.3381564553146,2.71464,3.04286866535554,5.55713133464446
gen=42_member=7200_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.3322924,35.33222140569574,113.94475060569573,3.37515,3.7545848067454735,4.845415193254526
gen=38_member=6459_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.735932399999996,36.73590992805043,115.34843912805044,4.07908,4.4891060865870065,4.110893913412993
gen=40_member=6838_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,27.5438728,27.54385585819388,106.15638505819388,1.42018,1.63898787480065,6.96101212519935
gen=35_member=5994_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,34.683276,34.68326987798987,113.29579907798986,3.07603,3.431539909641584,5.1684600903584155
gen=39_member=6670_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.435669600000004,32.43577512726643,111.04830432726642,2.33137,2.627668986402968,5.972331013597032
gen=48_member=8120_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,36.049485600000004,36.049477181493145,114.66200638149316,3.72385,4.116453999925251,4.483546000074749
gen=47_member=7929_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,33.2756256,33.27569117913837,111.88822037913837,2.58067,2.899478484760108,5.700521515239892
gen=32_member=5467_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.4252,35.425295105606956,114.03782430560697,3.40923,3.7907279239532707,4.809272076046729
gen=45_member=7589_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.264561199999996,35.264548182297666,113.87707738229766,3.34169,3.7169565804611544,4.883043419538845
gen=42_member=7063_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,32.7798956,32.77998072785285,111.39250992785287,2.41578,2.718522341287389,5.88147765871261
gen=46_member=7783_pso,50,Tzplus2p00_Szplus0p00,"T 1.20, S 1.00",1.2,1.0,2040.0,0.12,1700.0,0.12,35.2509704,35.250884894283324,113.86341409428333,3.33505,3.712081946468013,4.887918053531987
