member,generation,scenario,parameter_name,parameter_label,parameter_symbol,parameter_factor,parameter_value,base_parameter_value,probability_weight,T_factor,T_value,S_factor,S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs
gen=47_member=7961_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.81844,32.81846706326812,111.43099626326813,2.42627,2.8019985838570958,5.798001416142904
gen=31_member=5213_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.374698,34.37459988167344,112.98712908167344,2.94698,3.369984132954568,5.230015867045432
gen=33_member=5529_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,18.329822840000002,18.32982475749499,96.94235395749497,0.902294,1.095037761984089,7.504962238015911
gen=41_member=6902_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,29.628389600000002,29.628353465378915,108.24088266537892,1.72975,2.0358945059578764,6.564105494042123
gen=43_member=7373_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,30.566823199999998,30.566917442941545,109.17944664294156,1.90841,2.2345188071121656,6.3654811928878345
gen=43_member=7354_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.3656388,36.365559376347385,114.97808857634739,3.91205,4.408402052736984,4.191597947263015
gen=48_member=8255_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,18.692073360000002,18.692080334260165,97.30460953426017,0.907206,1.101879556048224,7.498120443951776
gen=38_member=6443_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.4971258918365984,6.102874108163402
gen=47_member=7988_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,30.769794,30.769795007202468,109.38232420720249,1.94462,2.274422228987148,6.325577771012852
gen=37_member=6360_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,28.05609,28.056013799679008,106.668542999679,1.51193,1.796211671489122,6.803788328510878
gen=48_member=8171_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.994082,34.99403631605541,113.60656551605543,3.20978,3.6629300738137602,4.93706992618624
gen=45_member=7732_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,28.232101999999998,28.232171596528566,106.84470079652857,1.52704,1.8103730748706952,6.789626925129305
gen=35_member=5956_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.0774828,34.07740547464268,112.6899346746427,2.82984,3.256503426398849,5.343496573601151
gen=45_member=7623_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,26.867897600000003,26.867886619436277,105.48041581943627,1.35875,1.6250717997162287,6.974928200283771
gen=34_member=5765_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,30.9233032,30.92338623359191,109.5359154335919,1.98173,2.314997937612994,6.285002062387006
gen=38_member=6501_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.686157571231154,5.913842428768845
gen=48_member=8203_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.4539392,32.453841272609736,111.06637047260975,2.33521,2.70214432535494,5.89785567464506
gen=47_member=7974_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.0424296,35.04236881028093,113.65489801028093,3.23167,3.6872333024243664,4.912766697575633
gen=42_member=7123_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.3967552,34.396745119239434,113.00927431923942,2.95964,3.3801431210639254,5.219856878936074
gen=30_member=5110_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.395271199999996,36.39534938259375,115.00787858259373,3.93251,4.428876069699234,4.171123930300766
gen=40_member=6879_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.52546,35.52547804840835,114.13800724840836,3.47595,3.9509014101544624,4.649098589845537
gen=31_member=5217_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.452308,36.4522647735805,115.0647939735805,3.94088,4.441359556031038,4.158640443968961
gen=42_member=7215_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.6242727154005734,4.975727284599426
gen=37_member=6211_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,20.656456399999996,20.656455308041814,99.26898450804181,1.01369,1.225888543102273,7.374111456897727
gen=40_member=6803_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.8223768,33.822321012801254,112.43485021280125,2.72359,3.129609043778591,5.470390956221409
gen=30_member=5155_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.1209288,34.12094915647915,112.73347835647915,2.84803,3.261714557066371,5.338285442933628
gen=32_member=5405_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,27.866487199999998,27.866536503306772,106.47906570330677,1.47179,1.7528554541116717,6.847144545888328
gen=37_member=6224_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.2442864,35.24434680969291,113.85687600969291,3.32624,3.7893642493572783,4.810635750642721
gen=36_member=6188_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,26.545060399999997,26.54503702240775,105.15756622240775,1.34227,1.6027322453731074,6.997267754626892
gen=44_member=7508_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.030844,35.030748929325185,113.64327812932517,3.22133,3.6758327443923506,4.9241672556076495
gen=48_member=8233_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.676369199999996,34.67641402474263,113.28894322474264,3.06245,3.4977391585197597,5.1022608414802395
gen=27_member=4602_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,31.533998,31.534063129350688,110.1465923293507,2.12737,2.478235253224903,6.121764746775097
gen=34_member=5714_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.823636166548452,4.776363833451548
gen=33_member=5592_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.838589169942529,5.7614108300574705
gen=46_member=7897_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.6601048,34.66001472979494,113.27254392979495,3.05438,3.4866859764720344,5.113314023527965
gen=44_member=7516_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.109196,36.10912532430648,114.72165452430647,3.75377,4.239470529514284,4.360529470485716
gen=47_member=8023_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.075776,36.0756878960716,114.68821709607163,3.73629,4.220600983778039,4.379399016221961
gen=43_member=7367_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.8665668,35.86655852747779,114.47908772747779,3.64645,4.130424492922884,4.469575507077115
gen=41_member=6969_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.0139848,34.01408910075473,112.62661830075474,2.81773,3.2429152627983497,5.3570847372016495
gen=34_member=5825_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,21.687307439999998,21.6872977704652,100.29982697046519,1.03166,1.2515628614091192,7.348437138590881
gen=40_member=6799_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.641107605673836,4.958892394326163
gen=36_member=6120_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.9581376,35.95802982865704,114.57055902865704,3.68918,4.1704601993534025,4.429539800646597
gen=43_member=7295_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.5167708,35.51686845465705,114.12939765465704,3.46262,3.931519892331282,4.668480107668717
gen=37_member=6202_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,29.765634399999996,29.765572548609313,108.37810174860931,1.7877,2.099664917425262,6.500335082574738
gen=41_member=6991_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.3934888,36.393381324833584,115.00591052483358,3.91812,4.4182624141161115,4.181737585883888
gen=34_member=5786_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.6983528,35.69845644451818,114.31098564451818,3.5556,4.0339252607597595,4.56607473924024
gen=46_member=7820_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.8603284,35.860377441964175,114.47290664196417,3.63264,4.113119696266367,4.486880303733632
gen=49_member=8399_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.851862,35.85181623963164,114.46434543963164,3.62622,4.1061794600412105,4.493820539958789
gen=34_member=5808_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.496199600000004,36.496093279758526,115.10862247975852,3.95771,4.455049194968117,4.144950805031883
gen=43_member=7329_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.9811596,34.981147257172495,113.59367645717249,3.19666,3.648623884214282,4.951376115785718
gen=42_member=7088_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.7903692,35.79047148072272,114.40300068072271,3.60323,4.083114655448354,4.516885344551645
gen=45_member=7708_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.8571336,33.85718549462576,112.46971469462578,2.7429,3.152673169622498,5.447326830377502
gen=32_member=5495_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,25.922334399999997,25.92224315458362,104.53477235458361,1.29931,1.5567654711688983,7.043234528831102
gen=41_member=6992_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.8253488,35.82539989519937,114.43792909519937,3.61253,4.091385381629159,4.50861461837084
gen=44_member=7474_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.6065592,35.60659604089044,114.21912524089045,3.50006,3.9753541441347413,4.624645855865259
gen=38_member=6529_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.6110888,34.611036113818564,113.22356531381857,3.04111,3.472088730962152,5.127911269037847
gen=38_member=6418_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.4430976,34.443010318174956,113.05553951817497,2.97833,3.4010515301767947,5.198948469823205
gen=42_member=7193_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.445622,33.44556490244684,112.05809410244683,2.62386,3.0201594065530295,5.579840593446971
gen=40_member=6846_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.0759968,33.07610629167887,111.68863549167887,2.5122,2.8986248276570814,5.701375172342918
gen=42_member=7137_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,31.799798399999997,31.799870105395673,110.41239930539568,2.16651,2.520024479330698,6.079975520669302
gen=41_member=6951_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,31.7882128,31.788273688982024,110.40080288898203,2.16614,2.5150427259354946,6.0849572740645055
gen=44_member=7514_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.407672399999996,34.40775328560086,113.02028248560086,2.96984,3.3941581388224096,5.20584186117759
gen=26_member=4423_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.826238,32.826298754166096,111.43882795416609,2.44423,2.8211907702479304,5.778809229752069
gen=30_member=5151_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.297461999999996,36.297392702126395,114.9099219021264,3.85519,4.346782748834309,4.25321725116569
gen=36_member=6144_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.510605999999996,34.510550189225945,113.12307938922596,3.00686,3.4329700754872907,5.167029924512709
gen=41_member=6946_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.683425199999995,35.683385394119824,114.29591459411984,3.5443,4.020785209997126,4.579214790002873
gen=43_member=7239_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.7208556,35.72083483075705,114.33336403075705,3.56889,4.047919101189425,4.5520808988105745
gen=20_member=3413_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.9545708,32.95461211746549,111.5671413174655,2.47644,2.8570988180894425,5.7429011819105575
gen=35_member=5913_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,21.26195996,21.261970620979778,99.87449982097976,1.01633,1.2328472315472068,7.367152768452793
gen=47_member=7945_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.610420399999995,34.610460392456865,113.22298959245687,3.03486,3.4647584612096005,5.1352415387904
gen=31_member=5214_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.4428012,35.44276706150495,114.05529626150495,3.42253,3.893615769514933,4.7063842304850665
gen=35_member=5893_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,16.002053,16.002041893722712,94.61457109372272,0.813288,0.9875795429904733,7.612420457009526
gen=42_member=7082_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.697386,33.697411190937146,112.30994039093714,2.69841,3.1020260915677595,5.49797390843224
gen=44_member=7534_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.346848,34.34682017838482,112.95934937838484,2.93385,3.3543321548883727,5.245667845111627
gen=45_member=7645_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.619036,35.61911037390231,114.23163957390231,3.51669,3.99211748743224,4.60788251256776
gen=39_member=6590_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.736378,36.73640015568762,115.3489293556876,4.09121,4.596924046117463,4.0030759538825365
gen=38_member=6398_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.0974612,35.09741973001883,113.70994893001883,3.25449,3.711751835782571,4.888248164217428
gen=45_member=7594_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.3103844,36.31039554746737,114.92292474746739,3.8606,4.352323832781219,4.24767616721878
gen=48_member=8227_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.9072636,33.90734269461019,112.51987189461022,2.7553,3.16667575048055,5.433324249519449
gen=30_member=5150_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.47793,36.47794126781239,115.0904704678124,3.95517,4.4527162097590915,4.147283790240908
gen=49_member=8327_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,30.106963999999998,30.10695679161178,108.71948599161179,1.80674,2.1234620569598848,6.476537943040115
gen=43_member=7261_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.4863208,34.48623759426499,113.09876679426499,2.98936,3.4133483615627576,5.186651638437242
gen=36_member=6133_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.8721368,35.87203034437702,114.48455954437703,3.65379,4.135031930070834,4.464968069929165
gen=41_member=6892_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,29.7658572,29.765857301341477,108.37838650134148,1.79322,2.105516577749098,6.494483422250902
gen=47_member=8012_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.983982399999995,35.984022812402536,114.59655201240253,3.70111,4.184864237084731,4.415135762915269
gen=47_member=7966_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.7234536,33.72345101193558,112.3359802119356,2.70123,3.104894095091821,5.495105904908179
gen=49_member=8363_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.4777808,35.477807888172215,114.09033708817222,3.43975,3.9081342381206916,4.691865761879308
gen=44_member=7456_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.4550552,35.454985598383615,114.06751479838361,3.43116,3.902695501422565,4.697304498577434
gen=40_member=6804_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,34.5288756,34.528979791643806,113.14150899164382,3.01687,3.443046873763482,5.156953126236518
gen=38_member=6471_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,35.0604764,35.06049322067706,113.67302242067706,3.24426,3.7008360418666615,4.899163958133338
gen=22_member=3634_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,33.487508399999996,33.48751472965719,112.1000439296572,2.63496,3.031903596675453,5.568096403324547
gen=44_member=7539_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,36.0109412,36.01086498046887,114.62339418046886,3.71574,4.198652524658817,4.401347475341183
gen=49_member=8356_pso,50,storage_zminus_2p00,storage,Storage,S,0.8,0.096,0.12,0.022190548492442997,,,0.8,0.096,32.883720399999994,32.88362932713905,111.49615852713904,2.45508,2.83361140448199,5.766388595518009
