scenario,T_factor,T_value,probability_weight,member,generation,archive_pumping_objective_gpm,archive_pumping_objective_cfs,archive_total_pumping_gpm,archive_total_pumping_cfs,archive_depletion_cfs,archive_streamflow_cfs,pumping_objective_reeval_gpm,pumping_objective_reeval_cfs,total_pumping_gpm,total_pumping_cfs,full_model_total_pumping_gpm,full_model_total_pumping_cfs,n_model_q_columns,n_objective_q_columns,depletion_obs_name,depletion_cfs,streamflow_cfs,baseline_parameter_depletion_cfs,baseline_parameter_streamflow_cfs,depletion_change_from_baseline_cfs,streamflow_change_from_baseline_cfs,absolute_depletion_error_cfs,absolute_streamflow_error_cfs,streamflow_shortfall_below_baseline_cfs
T_minus_10pct,0.9,1530.0,,gen=46_member=7881_pso,50,12205.1,27.1929628,12205.1,27.1929628,1.37653,7.22347,12205.05494399434,27.192862415219388,12205.05494399434,27.192862415219388,47488.95494399434,105.80539161521938,327,86,lpr:total_combined:bdpl,1.257537326808338,7.342462673191662,1.376534935137965,7.223465064862035,-0.11899760832962691,0.11899760832962691,0.11899760832962691,0.11899760832962691,0.0
T_minus_10pct,0.9,1530.0,,gen=27_member=4566_pso,50,15351.3,34.2026964,15351.3,34.2026964,2.87573,5.72427,15351.282202197252,34.20265674649548,15351.282202197252,34.20265674649548,50635.18220219726,112.8151859464955,327,86,lpr:total_combined:bdpl,2.6886030353203045,5.911396964679695,2.87572560211735,5.72427439788265,-0.1871225667970453,0.1871225667970453,0.1871225667970453,0.1871225667970453,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=6698_pso,50,15045.0,33.52026,15045.0,33.52026,2.6497,5.9503,15044.951065128147,33.52015097310551,15044.951065128147,33.52015097310551,50328.85106512816,112.13268017310553,327,86,lpr:total_combined:bdpl,2.4744634998602537,6.125536500139746,2.6497013934446474,5.950298606555352,-0.17523789358439368,0.17523789358439412,0.17523789358439368,0.17523789358439412,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=6986_pso,50,16053.7,35.7676436,16053.7,35.7676436,3.58673,5.01327,16053.70357045494,35.767651554973604,16053.70357045494,35.767651554973604,51337.60357045494,114.3801807549736,327,86,lpr:total_combined:bdpl,3.3715437167692826,5.228456283230717,3.586730385344672,5.013269614655328,-0.21518666857538937,0.21518666857538893,0.21518666857538937,0.21518666857538893,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=6973_pso,50,15780.7,35.1593996,15780.7,35.1593996,3.28388,5.31612,15780.734547738595,35.15947657236159,15780.734547738595,35.15947657236159,51064.63454773859,113.77200577236158,327,86,lpr:total_combined:bdpl,3.07866904450773,5.521330955492269,3.283884959892168,5.316115040107832,-0.20521591538443795,0.2052159153844375,0.20521591538443795,0.2052159153844375,0.0
T_minus_10pct,0.9,1530.0,,gen=27_member=4568_pso,50,14613.4,32.5586552,14613.4,32.5586552,2.37042,6.22958,14613.413220266508,32.558684654753776,14613.413220266508,32.558684654753776,49897.31322026651,111.17121385475376,327,86,lpr:total_combined:bdpl,2.209052519811156,6.390947480188844,2.370423148131909,6.2295768518680905,-0.161370628320753,0.16137062832075344,0.161370628320753,0.16137062832075344,0.0
T_minus_10pct,0.9,1530.0,,gen=37_member=6357_pso,50,14643.5,32.625718,14643.5,32.625718,2.3887,6.2113,14643.504761078875,32.62572860768373,14643.504761078875,32.62572860768373,49927.40476107888,111.23825780768374,327,86,lpr:total_combined:bdpl,2.225139547255641,6.374860452744358,2.388702197214058,6.211297802785942,-0.16356264995841707,0.16356264995841663,0.16356264995841707,0.16356264995841663,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=8006_pso,50,16499.7,36.7613316,16499.7,36.7613316,4.09604,4.503959999999999,16499.734213834963,36.761407828424296,16499.734213834963,36.761407828424296,51783.63421383497,115.37393702842432,327,86,lpr:total_combined:bdpl,3.868591053300331,4.731408946699668,4.096041808260816,4.503958191739184,-0.22745075496048495,0.22745075496048361,0.22745075496048495,0.22745075496048361,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=6898_pso,50,14133.5,31.489438,14133.5,31.489438,2.11934,6.48066,14133.504426913009,31.489447863162184,14133.504426913009,31.489447863162184,49417.40442691301,110.10197706316218,327,86,lpr:total_combined:bdpl,1.9676278502100624,6.632372149789937,2.119335855423188,6.480664144576812,-0.15170800521312544,0.15170800521312522,0.15170800521312544,0.15170800521312522,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=6668_pso,50,15230.3,33.933108399999995,15230.3,33.933108399999995,2.77099,5.82901,15230.26519153545,33.933030846740984,15230.26519153545,33.933030846740984,50514.16519153546,112.545560046741,327,86,lpr:total_combined:bdpl,2.5900259743055445,6.009974025694455,2.7709912319006165,5.829008768099383,-0.18096525759507198,0.18096525759507198,0.18096525759507198,0.18096525759507198,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=8200_pso,50,15660.1,34.8907028,15660.1,34.8907028,3.16725,5.43275,15660.146236410965,34.89080581472363,15660.146236410965,34.89080581472363,50944.04623641097,113.50333501472365,327,86,lpr:total_combined:bdpl,2.9672534807270505,5.632746519272949,3.1672458805732453,5.432754119426754,-0.19999239984619477,0.1999923998461952,0.19999239984619477,0.1999923998461952,0.0
T_minus_10pct,0.9,1530.0,,gen=32_member=5452_pso,50,15640.7,34.8474796,15640.7,34.8474796,3.14182,5.45818,15640.722863580324,34.84753054005696,15640.722863580324,34.84753054005696,50924.62286358033,113.46005974005696,327,86,lpr:total_combined:bdpl,2.9439576268473058,5.656042373152694,3.141817552171591,5.458182447828408,-0.19785992532428542,0.19785992532428587,0.19785992532428542,0.19785992532428587,0.0
T_minus_10pct,0.9,1530.0,,gen=44_member=7522_pso,50,14884.7,33.1631116,14884.7,33.1631116,2.53937,6.06063,14884.701819910384,33.16311565476033,14884.701819910384,33.16311565476033,50168.60181991039,111.77564485476032,327,86,lpr:total_combined:bdpl,2.3697242094692816,6.230275790530718,2.539368247581174,6.060631752418826,-0.16964403811189221,0.16964403811189221,0.16964403811189221,0.16964403811189221,0.0
T_minus_10pct,0.9,1530.0,,gen=45_member=7699_pso,50,11522.2,25.6714616,11522.2,25.6714616,1.28466,7.31534,11522.20136864902,25.671464649350018,11522.20136864902,25.671464649350018,46806.10136864903,104.28399384935004,327,86,lpr:total_combined:bdpl,1.1747148735424495,7.42528512645755,1.2846600959013812,7.315339904098618,-0.10994522235893167,0.1099452223589319,0.10994522235893167,0.1099452223589319,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=6478_pso,50,15834.2,35.2785976,15834.2,35.2785976,3.35376,5.24624,15834.191680400949,35.27857906393331,15834.191680400949,35.27857906393331,51118.09168040095,113.8911082639333,327,86,lpr:total_combined:bdpl,3.145847339383544,5.454152660616456,3.3537617018742854,5.246238298125714,-0.20791436249074113,0.20791436249074202,0.20791436249074113,0.20791436249074202,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=8105_pso,50,16406.1,36.5527908,16406.1,36.5527908,3.9902,4.6098,16406.073055909445,36.55273076856624,16406.073055909445,36.55273076856624,51689.97305590944,115.16525996856625,327,86,lpr:total_combined:bdpl,3.7653235943322434,4.834676405667756,3.9901981205782486,4.609801879421751,-0.22487452624600524,0.22487452624600568,0.22487452624600524,0.22487452624600568,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=7995_pso,50,16381.3,36.4975364,16381.3,36.4975364,3.97511,4.62489,16381.259627355992,36.49744644974915,16381.259627355992,36.49744644974915,51665.159627356,115.10997564974916,327,86,lpr:total_combined:bdpl,3.7479100124897102,4.85208998751029,3.975106482748441,4.624893517251559,-0.2271964702587308,0.2271964702587308,0.2271964702587308,0.2271964702587308,0.0
T_minus_10pct,0.9,1530.0,,gen=38_member=6507_pso,50,16267.1,36.2430988,16267.1,36.2430988,3.82686,4.77314,16267.088099218125,36.243072285057984,16267.088099218125,36.243072285057984,51550.98809921813,114.855601485058,327,86,lpr:total_combined:bdpl,3.607031124133476,4.992968875866524,3.826857056498032,4.773142943501968,-0.21982593236455594,0.2198259323645555,0.21982593236455594,0.2198259323645555,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=8017_pso,50,11819.3,26.3334004,11819.3,26.3334004,1.31111,7.288889999999999,11819.264501780224,26.33332130996634,11819.264501780224,26.33332130996634,47103.16450178022,104.94585050996632,327,86,lpr:total_combined:bdpl,1.1974355512895258,7.402564448710474,1.3111126222085394,7.28888737779146,-0.11367707091901358,0.1136770709190138,0.11367707091901358,0.1136770709190138,0.0
T_minus_10pct,0.9,1530.0,,gen=28_member=4806_pso,50,16308.5,36.335338,16308.5,36.335338,3.87574,4.724259999999999,16308.51123183826,36.335363024535646,16308.51123183826,36.335363024535646,51592.41123183826,114.94789222453564,327,86,lpr:total_combined:bdpl,3.654752705609556,4.945247294390444,3.87573591840834,4.7242640815916594,-0.2209832127987843,0.2209832127987843,0.2209832127987843,0.2209832127987843,0.0
T_minus_10pct,0.9,1530.0,,gen=33_member=5559_pso,50,14427.3,32.1440244,14427.3,32.1440244,2.27771,6.32229,14427.319973690128,32.1440689013816,14427.319973690128,32.1440689013816,49711.21997369013,110.7565981013816,327,86,lpr:total_combined:bdpl,2.118444742424544,6.481555257575456,2.27770616129014,6.322293838709859,-0.1592614188655963,0.1592614188655972,0.1592614188655963,0.1592614188655972,0.0
T_minus_10pct,0.9,1530.0,,gen=28_member=4728_pso,50,11249.5,25.063886,11249.5,25.063886,1.21593,7.384069999999999,11249.486499062945,25.063855919912235,11249.486499062945,25.063855919912235,46533.38649906294,103.67638511991224,327,86,lpr:total_combined:bdpl,1.1070470553041896,7.49295294469581,1.215931183468382,7.3840688165316175,-0.10888412816419235,0.1088841281641928,0.10888412816419235,0.1088841281641928,0.0
T_minus_10pct,0.9,1530.0,,gen=30_member=4999_pso,50,15254.9,33.9879172,15254.9,33.9879172,2.78942,5.81058,15254.91262255548,33.98794532305361,15254.91262255548,33.98794532305361,50538.81262255549,112.60047452305362,327,86,lpr:total_combined:bdpl,2.605676373997833,5.994323626002167,2.7894244899895115,5.810575510010488,-0.1837481159916785,0.18374811599167895,0.1837481159916785,0.18374811599167895,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=7949_pso,50,13944.8,31.0690144,13944.8,31.0690144,1.99378,6.60622,13944.77940294954,31.06896850977157,13944.77940294954,31.06896850977157,49228.67940294954,109.68149770977158,327,86,lpr:total_combined:bdpl,1.8476916522038764,6.752308347796124,1.9937752885784716,6.606224711421528,-0.1460836363745952,0.14608363637459565,0.1460836363745952,0.14608363637459565,0.0
T_minus_10pct,0.9,1530.0,,gen=37_member=6216_pso,50,15601.9,34.7610332,15601.9,34.7610332,3.104,5.496,15601.936976690433,34.76111558406628,15601.936976690433,34.76111558406628,50885.83697669044,113.37364478406629,327,86,lpr:total_combined:bdpl,2.9088589865093795,5.69114101349062,3.1039998368234114,5.496000163176588,-0.19514085031403194,0.19514085031403194,0.19514085031403194,0.19514085031403194,0.0
T_minus_10pct,0.9,1530.0,,gen=35_member=5892_pso,50,15092.0,33.624976,15092.0,33.624976,2.6693,5.9307,15092.015105478502,33.6250096550061,15092.015105478502,33.6250096550061,50375.9151054785,112.23753885500612,327,86,lpr:total_combined:bdpl,2.493045567193028,6.1069544328069725,2.669301284000799,5.930698715999201,-0.17625571680777075,0.17625571680777163,0.17625571680777075,0.17625571680777163,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=7933_pso,50,11893.9,26.4996092,11893.9,26.4996092,1.3367,7.263299999999999,11893.882263459564,26.49956968298791,11893.882263459564,26.49956968298791,47177.782263459565,105.11209888298792,327,86,lpr:total_combined:bdpl,1.2219008958527289,7.378099104147271,1.336698211855586,7.263301788144414,-0.11479731600285703,0.11479731600285703,0.11479731600285703,0.11479731600285703,0.0
T_minus_10pct,0.9,1530.0,,gen=42_member=7127_pso,50,14893.7,33.1831636,14893.7,33.1831636,2.56094,6.039059999999999,14893.657379778431,33.183068642146345,14893.657379778431,33.183068642146345,50177.55737977844,111.79559784214636,327,86,lpr:total_combined:bdpl,2.3896130946236096,6.210386905376391,2.5609438201383607,6.039056179861639,-0.17133072551475115,0.17133072551475248,0.17133072551475115,0.17133072551475248,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7815_pso,50,13559.1,30.2096748,13559.1,30.2096748,1.82093,6.77907,13559.066630856349,30.209600453547942,13559.066630856349,30.209600453547942,48842.96663085636,108.82212965354798,327,86,lpr:total_combined:bdpl,1.683648939322442,6.916351060677558,1.8209316870333607,6.779068312966639,-0.13728274771091864,0.13728274771091886,0.13728274771091864,0.13728274771091886,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=6988_pso,50,12538.2,27.9351096,12538.2,27.9351096,1.48478,7.11522,12538.193064579598,27.935094147883344,12538.193064579598,27.935094147883344,47822.0930645796,106.54762334788336,327,86,lpr:total_combined:bdpl,1.3638226059333578,7.236177394066642,1.4847806569614803,7.115219343038519,-0.12095805102812252,0.12095805102812296,0.12095805102812252,0.12095805102812296,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=6630_pso,50,14491.3,32.2866164,14491.3,32.2866164,2.28023,6.31977,14491.328524086412,32.28667995166453,14491.328524086412,32.28667995166453,49775.228524086415,110.89920915166454,327,86,lpr:total_combined:bdpl,2.1233166105138643,6.476683389486135,2.280231493565503,6.319768506434497,-0.15691488305163848,0.15691488305163848,0.15691488305163848,0.15691488305163848,0.0
T_minus_10pct,0.9,1530.0,,gen=46_member=7750_pso,50,14971.9,33.3573932,14971.9,33.3573932,2.61481,5.985189999999999,14971.891033752743,33.35737322320111,14971.891033752743,33.35737322320111,50255.79103375274,111.9699024232011,327,86,lpr:total_combined:bdpl,2.439082255444127,6.1609177445558725,2.6148133674398326,5.985186632560167,-0.17573111199570546,0.1757311119957059,0.17573111199570546,0.1757311119957059,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=8066_pso,50,16223.2,36.1452896,16223.2,36.1452896,3.76811,4.83189,16223.187875550122,36.14526258672567,16223.187875550122,36.14526258672567,51507.087875550125,114.75779178672568,327,86,lpr:total_combined:bdpl,3.549581014060533,5.050418985939467,3.7681126270390246,4.831887372960975,-0.21853161297849155,0.21853161297849155,0.21853161297849155,0.21853161297849155,0.0
T_minus_10pct,0.9,1530.0,,gen=49_member=8375_pso,50,14818.0,33.014504,14818.0,33.014504,2.48535,6.114649999999999,14817.964371820362,33.01442462041577,14817.964371820362,33.01442462041577,50101.86437182037,111.62695382041578,327,86,lpr:total_combined:bdpl,2.3182994080753825,6.281700591924617,2.4853491554079423,6.114650844592058,-0.16704974733255984,0.16704974733255895,0.16704974733255984,0.16704974733255895,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=8129_pso,50,16442.3,36.6334444,16442.3,36.6334444,4.0627,4.537299999999999,16442.340169660216,36.63353389800296,16442.340169660216,36.63353389800296,51726.24016966022,115.24606309800296,327,86,lpr:total_combined:bdpl,3.836239492507437,4.763760507492563,4.06270361545497,4.53729638454503,-0.2264641229475326,0.22646412294753304,0.2264641229475326,0.22646412294753304,0.0
T_minus_10pct,0.9,1530.0,,gen=39_member=6585_pso,50,15611.7,34.7828676,15611.7,34.7828676,3.109,5.491,15611.724318029006,34.78292178056862,15611.724318029006,34.78292178056862,50895.62431802901,113.3954509805686,327,86,lpr:total_combined:bdpl,2.914045443999156,5.685954556000844,3.109000659648074,5.490999340351926,-0.19495521564891805,0.1949552156489185,0.19495521564891805,0.1949552156489185,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=8011_pso,50,15763.6,35.1213008,15763.6,35.1213008,3.26403,5.33597,15763.568134403567,35.12122980345115,15763.568134403567,35.12122980345115,51047.46813440356,113.73375900345114,327,86,lpr:total_combined:bdpl,3.0602095634051825,5.539790436594817,3.2640326550202103,5.335967344979789,-0.20382309161502787,0.20382309161502832,0.20382309161502787,0.20382309161502832,0.0
T_minus_10pct,0.9,1530.0,,gen=40_member=6726_pso,50,14022.7,31.2425756,14022.7,31.2425756,2.03707,6.56293,14022.673945080707,31.242517549639818,14022.673945080707,31.242517549639818,49306.57394508072,109.85504674963984,327,86,lpr:total_combined:bdpl,1.8888546298892492,6.71114537011075,2.037067297747835,6.562932702252165,-0.14821266785858556,0.14821266785858533,0.14821266785858556,0.14821266785858533,0.0
T_minus_10pct,0.9,1530.0,,gen=44_member=7543_pso,50,15793.1,35.1870268,15793.1,35.1870268,3.29833,5.30167,15793.113093985892,35.18705597340057,15793.113093985892,35.18705597340057,51077.01309398589,113.79958517340056,327,86,lpr:total_combined:bdpl,3.092674850168618,5.507325149831382,3.298334361468742,5.301665638531258,-0.20565951130012428,0.20565951130012383,0.20565951130012428,0.20565951130012383,0.0
T_minus_10pct,0.9,1530.0,,gen=43_member=7287_pso,50,15101.7,33.646587600000004,15101.7,33.646587600000004,2.68124,5.91876,15101.690014577973,33.64656535247972,15101.690014577973,33.64656535247972,50385.59001457797,112.25909455247972,327,86,lpr:total_combined:bdpl,2.5046209523637173,6.095379047636282,2.6812389897553146,5.918761010244685,-0.17661803739159732,0.17661803739159687,0.17661803739159732,0.17661803739159687,0.0
T_minus_10pct,0.9,1530.0,,gen=41_member=6982_pso,50,16283.1,36.2787468,16283.1,36.2787468,3.84028,4.75972,16283.064981478175,36.278668778733376,16283.064981478175,36.278668778733376,51566.96498147818,114.8911979787334,327,86,lpr:total_combined:bdpl,3.618925417649516,4.981074582350484,3.840282054968746,4.759717945031253,-0.2213566373192304,0.22135663731923128,0.2213566373192304,0.22135663731923128,0.0
T_minus_10pct,0.9,1530.0,,gen=33_member=5577_pso,50,15260.9,34.0012852,15260.9,34.0012852,2.80281,5.79719,15260.94157016557,34.00137781832889,15260.94157016557,34.00137781832889,50544.841570165576,112.6139070183289,327,86,lpr:total_combined:bdpl,2.617205653389436,5.982794346610564,2.802809316052238,5.797190683947761,-0.18560366266280193,0.18560366266280326,0.18560366266280193,0.18560366266280326,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=8183_pso,50,15577.1,34.7057788,15577.1,34.7057788,3.0773,5.5227,15577.141847863264,34.70587203703935,15577.141847863264,34.70587203703935,50861.041847863264,113.31840123703935,327,86,lpr:total_combined:bdpl,2.884102867081739,5.715897132918261,3.077297589094499,5.5227024109055005,-0.19319472201276033,0.19319472201276078,0.19319472201276033,0.19319472201276078,0.0
T_minus_10pct,0.9,1530.0,,gen=48_member=8234_pso,50,10674.1,23.7818948,10674.1,23.7818948,1.1268,7.473199999999999,10674.119116177168,23.781937390842728,10674.119116177168,23.781937390842728,45958.019116177165,102.39446659084273,327,86,lpr:total_combined:bdpl,1.0249234996192598,7.57507650038074,1.1267995679231435,7.473200432076856,-0.10187606830388374,0.1018760683038833,0.10187606830388374,0.1018760683038833,0.0
T_minus_10pct,0.9,1530.0,,gen=42_member=7080_pso,50,15807.1,35.2182188,15807.1,35.2182188,3.313,5.286999999999999,15807.088577057604,35.21819334968434,15807.088577057604,35.21819334968434,51090.9885770576,113.83072254968432,327,86,lpr:total_combined:bdpl,3.106745665345706,5.493254334654294,3.312997349575764,5.287002650424236,-0.2062516842300579,0.20625168423005835,0.2062516842300579,0.20625168423005835,0.0
T_minus_10pct,0.9,1530.0,,gen=47_member=8007_pso,50,15320.8,34.1347424,15320.8,34.1347424,2.85212,5.747879999999999,15320.782276947786,34.13470291303967,15320.782276947786,34.13470291303967,50604.68227694779,112.74723211303969,327,86,lpr:total_combined:bdpl,2.663821486030867,5.936178513969132,2.8521192952616707,5.7478807047383285,-0.18829780923080364,0.18829780923080364,0.18829780923080364,0.18829780923080364,0.0
