member,generation,scenario,base_T_value,base_S_value,archive_pumping_objective_cfs,pumping_objective_reeval_cfs,full_model_total_pumping_cfs,archive_depletion_cfs,depletion_cfs,streamflow_cfs,T_z_score,S_z_score,T_factor,S_factor,T_value,S_value,diffusivity_factor,T_probability_weight,S_probability_weight,joint_probability_weight,scenario_label
gen=47_member=7949_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,31.0690144,31.06896850977157,109.68149770977158,1.99378,1.9937752885784708,6.606224711421529,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=37_member=6216_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.7610332,34.76111558406628,113.37364478406629,3.104,3.1039998368234127,5.496000163176587,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=35_member=5892_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.624976,33.6250096550061,112.23753885500612,2.6693,2.669301284000797,5.930698715999203,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=7933_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,26.4996092,26.49956968298791,105.11209888298792,1.3367,1.3366982118555872,7.263301788144412,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=42_member=7127_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.1831636,33.183068642146345,111.79559784214636,2.56094,2.560943820138361,6.039056179861639,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=46_member=7815_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.2096748,30.209600453547942,108.82212965354798,1.82093,1.8209316870333607,6.779068312966638,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=41_member=6988_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,27.9351096,27.935094147883344,106.54762334788336,1.48478,1.4847806569614808,7.115219343038519,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=39_member=6630_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,32.2866164,32.28667995166453,110.89920915166454,2.28023,2.280231493565505,6.319768506434494,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=46_member=7750_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.3573932,33.35737322320111,111.9699024232011,2.61481,2.6148133674398344,5.985186632560165,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=8066_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.1452896,36.14526258672567,114.75779178672568,3.76811,3.7681126270390255,4.831887372960973,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=49_member=8375_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.014504,33.01442462041577,111.62695382041578,2.48535,2.485349155407946,6.114650844592054,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8129_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.6334444,36.63353389800296,115.24606309800296,4.0627,4.0627036154549705,4.537296384545029,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=39_member=6585_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.7828676,34.78292178056862,113.3954509805686,3.109,3.1090006596480744,5.490999340351925,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=8011_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.1213008,35.12122980345115,113.73375900345114,3.26403,3.264032655020213,5.335967344979787,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=40_member=6726_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,31.2425756,31.242517549639818,109.85504674963984,2.03707,2.037067297747834,6.562932702252166,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=44_member=7543_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.1870268,35.18705597340057,113.79958517340056,3.29833,3.2983343614687435,5.301665638531256,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=43_member=7287_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.646587600000004,33.64656535247972,112.25909455247972,2.68124,2.681238989755315,5.918761010244685,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=41_member=6982_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.2787468,36.278668778733376,114.8911979787334,3.84028,3.840282054968748,4.759717945031252,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=33_member=5577_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.0012852,34.00137781832889,112.6139070183289,2.80281,2.802809316052241,5.797190683947759,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8183_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.7057788,34.70587203703935,113.31840123703935,3.0773,3.0772975890945005,5.522702410905499,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8234_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,23.7818948,23.781937390842728,102.39446659084273,1.1268,1.1267995679231444,7.473200432076855,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=42_member=7080_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.2182188,35.21819334968434,113.83072254968432,3.313,3.3129973495757654,5.287002650424235,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=8007_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.1347424,34.13470291303967,112.74723211303969,2.85212,2.8521192952616694,5.74788070473833,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=35_member=5961_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.8771876,36.87726444522587,115.48979364522586,4.16397,4.163974337028348,4.436025662971652,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=31_member=5281_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.1156552,33.11569694121411,111.72822614121412,2.52766,2.5276555505351785,6.072344449464821,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=44_member=7417_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,28.0400484,28.04007293817745,106.65260213817746,1.50233,1.502334102835608,7.097665897164392,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=32_member=5429_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.2145804,36.21459753522952,114.82712673522953,3.8078,3.807797140389489,4.79220285961051,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=37_member=6347_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.6629276,35.66303769617801,114.275566896178,3.52921,3.529205177385862,5.070794822614138,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=42_member=7094_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,32.7239728,32.72396444274264,111.33649364274264,2.40462,2.404624081507928,6.195375918492072,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=45_member=7577_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.348481199999995,33.348578128286576,111.96110732828656,2.59343,2.5934322302196784,6.006567769780322,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=38_member=6402_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.5117916,30.51186014513365,109.12438934513364,1.8927,1.8927029265017536,6.707297073498246,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=31_member=5196_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,37.154128,37.154036317385696,115.76656551738569,4.37901,4.379009983999199,4.2209900160008,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=41_member=6995_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.0581728,33.05810757863159,111.6706367786316,2.50823,2.5082290688344937,6.091770931165506,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=39_member=6611_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.8961992,35.89623286365389,114.5087620636539,3.66312,3.6631182698145808,4.936881730185419,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=49_member=8310_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.436708,30.43676948862573,109.04929868862573,1.88142,1.8814224001312527,6.7185775998687465,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=41_member=6917_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.7027312,30.7026693264571,109.3151985264571,1.93448,1.9344802970633967,6.665519702936603,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=42_member=7156_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.610492,30.610510708305725,109.22303990830572,1.91823,1.918226744973915,6.681773255026084,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=29_member=4898_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.9271684,35.92717187396659,114.5397010739666,3.68037,3.6803740021250975,4.919625997874903,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=7961_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,32.81844,32.81846706326812,111.43099626326811,2.42627,2.42627095608822,6.17372904391178,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=31_member=5213_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.374698,34.37459988167344,112.98712908167344,2.94698,2.9469766581836145,5.653023341816385,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=33_member=5529_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,18.32982284,18.32982475749499,96.94235395749496,0.902294,0.9022937938185516,7.697706206181448,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=41_member=6902_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,29.6283896,29.628353465378915,108.24088266537892,1.72975,1.7297505883192217,6.870249411680778,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=43_member=7373_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.5668232,30.566917442941545,109.17944664294156,1.90841,1.908406212310854,6.691593787689145,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=43_member=7354_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.3656388,36.365559376347385,114.9780885763474,3.91205,3.9120450838413303,4.687954916158668,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8255_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,18.69207336,18.692080334260165,97.30460953426017,0.907206,0.907206392929956,7.692793607070044,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=38_member=6443_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,31.6712428,31.67115470758055,110.28368390758054,2.14746,2.147463657625636,6.452536342374364,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=7988_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.769794,30.769795007202468,109.38232420720249,1.94462,1.9446224455793024,6.6553775544206975,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=37_member=6360_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,28.05609,28.056013799679008,106.668542999679,1.51193,1.5119307530994457,7.088069246900554,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8171_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.994082,34.99403631605541,113.60656551605544,3.20978,3.2097832134087567,5.3902167865912425,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=45_member=7732_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,28.232102,28.232171596528566,106.84470079652856,1.52704,1.5270430343618209,7.072956965638179,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=35_member=5956_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.0774828,34.07740547464268,112.6899346746427,2.82984,2.8298424505292386,5.7701575494707615,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=45_member=7623_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,26.867897600000003,26.86788661943628,105.48041581943627,1.35875,1.3587454728667927,7.241254527133207,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=34_member=5765_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,30.9233032,30.92338623359191,109.5359154335919,1.98173,1.9817261402621529,6.618273859737847,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=38_member=6501_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,32.3964568,32.396349530682755,111.00887873068277,2.32041,2.32041042511952,6.27958957488048,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8203_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,32.4539392,32.453841272609736,111.06637047260976,2.33521,2.335212797343845,6.264787202656155,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=7974_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.0424296,35.04236881028093,113.65489801028092,3.23167,3.231672181574876,5.368327818425124,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=42_member=7123_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.3967552,34.396745119239434,113.00927431923942,2.95964,2.959639070757825,5.640360929242174,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=30_member=5110_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.3952712,36.39534938259375,115.00787858259372,3.93251,3.932509378217299,4.667490621782701,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=40_member=6879_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.52546,35.52547804840835,114.13800724840836,3.47595,3.47595046390737,5.124049536092629,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=31_member=5217_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.452308,36.4522647735805,115.0647939735805,3.94088,3.940880276295999,4.659119723704,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=42_member=7215_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.9225632,34.92253563470857,113.53506483470858,3.17583,3.175829157195777,5.424170842804222,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=37_member=6211_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,20.6564564,20.656455308041814,99.2689845080418,1.01369,1.0136914070123035,7.586308592987696,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=40_member=6803_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,33.8223768,33.822321012801254,112.43485021280124,2.72359,2.7235943155761646,5.876405684423835,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=30_member=5155_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.1209288,34.12094915647915,112.73347835647915,2.84803,2.848031611013018,5.751968388986981,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=32_member=5405_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,27.8664872,27.86653650330677,106.47906570330676,1.47179,1.4717926599847937,7.128207340015206,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=37_member=6224_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.2442864,35.24434680969291,113.85687600969293,3.32624,3.3262371671328674,5.273762832867132,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=36_member=6188_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,26.5450604,26.54503702240775,105.15756622240777,1.34227,1.342270068175499,7.257729931824499,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=44_member=7508_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.030844,35.030748929325185,113.64327812932515,3.22133,3.2213251018364044,5.378674898163595,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=48_member=8233_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.6763692,34.67641402474263,113.28894322474264,3.06245,3.0624463998642404,5.537553600135759,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=27_member=4602_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,31.533998,31.534063129350688,110.1465923293507,2.12737,2.1273719794302006,6.472628020569799,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=34_member=5714_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.2895148,35.289422752427136,113.90195195242715,3.37452,3.374524013786796,5.225475986213203,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=33_member=5592_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,32.9057776,32.90581117439859,111.5183403743986,2.46009,2.460090184610898,6.139909815389101,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=46_member=7897_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.6601048,34.66001472979494,113.27254392979496,3.05438,3.054383085197772,5.545616914802228,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=44_member=7516_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.109196,36.10912532430648,114.72165452430647,3.75377,3.753768229615386,4.846231770384614,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=47_member=8023_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,36.075776,36.0756878960716,114.68821709607164,3.73629,3.736287275768744,4.863712724231256,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=43_member=7367_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,35.8665668,35.86655852747779,114.4790877274778,3.64645,3.646452731121317,4.953547268878683,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=41_member=6969_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.0139848,34.01408910075473,112.62661830075474,2.81773,2.8177336383909912,5.782266361609008,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=34_member=5825_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,21.68730744,21.6872977704652,100.2998269704652,1.03166,1.0316609877340526,7.568339012265947,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
gen=40_member=6799_pso,50,Tzminus2p00_Szminus2p00,1700.0,0.12,34.952641199999995,34.952751930942966,113.56528113094296,3.18988,3.189877173659772,5.410122826340228,-2.0,-2.0,0.8,0.8,1360.0,0.096,1.0,0.054488684549642945,0.054488684549642945,0.0029690167439504977,"T 0.80, S 0.80"
